id	source_verse	text	id_range_end	source_verse_range_end
41006003	41006003	उन्होंने कहा, “यह तो बस एक साधारण सा बढ़ई है! हम इसे और इसके परिवार को जानते हैं! हम इसकी माता मरियम को जानते हैं! हम इसके छोटे भाइयों याकूब, योसेस, यहूदा, और शमौन को भी जानते हैं! और इसकी छोटी बहनें यहाँ हमारे बीच में ही रहती हैं!”		
41006004	41006004	यीशु ने उनसे कहा, “यह निश्चित रूप से सत्य है कि दूसरे स्थानों में लोग भविष्यद्वक्ताओं का आदर करते हैं, परन्तु उनके अपने जन्मस्थान के नगरों में उनका आदर नहीं करते! यहाँ तक कि उनके कुटुम्बी और उनके घर के लोग भी उनका आदर नहीं करते!”		
41006005	41006005	यद्यपि उसने वहाँ कुछ बीमारों पर अपने हाथ रखकर उन्हें चंगा किया, परन्तु वह कोई अन्य चमत्कार नहीं कर पाया।		
41006006	41006006	वह इस बात पर चकित हुआ कि इतने कम लोगों ने उस पर विश्वास किया, परन्तु वह उनके गाँवों में जा-जाकर उनको शिक्षा देता था।		
41006007	41006007	एक दिन, यीशु ने 12 चेलों को एक साथ बुलाया। फिर उसने उनसे कहा कि वह उन्हें दो-दो करके विभिन्न नगरों में शिक्षा देने के लिए भेजने वाला है। उसने उन्हें उन लोगों में से दुष्टात्माओं को निकालने की सामर्थ्य भी प्रदान की जो दुष्टात्माओं के वश में थे।		
41006008	41006008	उसने उन्हें यह निर्देश भी दिया कि जब वे यात्रा करें तो सादे जूते पहनें और लाठी साथ ले जाएँ। उसने उनसे कहा कि भोजन न लेना और न कोई थैला लेना जिसमें उनकी यात्रा के लिए आपूर्ति या कोई धन रखा जाए। उसने उन्हें एक अतिरिक्त कुर्ता भी लेने की अनुमति नहीं दी।	41006009	41006009
41006010	41006010	उसने उन्हें यह निर्देश भी दिया, “यदि कोई जन तुम्हें अपने घर में ठहरने के लिए आमंत्रित करे, तो जब तक उस नगर से न निकलो तब तक उनके घर में ही रुकना।		
41006011	41006011	जहाँ कहीं भी लोग तुम्हारा स्वागत न करें और जहाँ कहीं भी लोग तुम्हारी बातें न सुनें, तो वहाँ से निकलते ही अपने पाँवों की धूल झाड़ दो। ऐसा करके तुम इस बात की गवाही दे रहे होगे कि उन्होंने {न तो तुम्हारा स्वागत किया और न ही तुम्हारे संदेश को ग्रहण किया}।”		
41006012	41006012	अतः जब चेले विभिन्न नगरों को गए, तो वे प्रचार करने लगे कि लोग {अपने पापों का} पश्चाताप करें।		
41006013	41006013	वे लोगों में से बहुत सी दुष्टात्माओं को भी निकाल रहे थे, और वे बहुत से बीमार लोगों पर जैतून का तेल मलकर चंगा कर रहे थे।		
41006014	41006014	तब राजा हेरोदेस अंतिपास ने जो यीशु कर रहा था उसके विषय में सुना। कुछ लोग यीशु के विषय में कह रहे थे, “यह अवश्य ही यूहन्ना बपतिस्मा देने वाला है! वह मरे हुओं में से जी उठा है! इसी कारण से उसके पास इन चमत्कारों को करने की सामर्थ्य है!”		
41006015	41006015	दूसरे लोग कह रहे थे, “यह प्राचीन भविष्यद्वक्ता एलिय्याह है, जिसे फिर से भेजने की परमेश्वर ने प्रतिज्ञा की थी।” कई अन्य लोग यीशु के विषय में कह रहे थे, “नहीं, नहीं, यह कोई और ही भविष्यद्वक्ता है, यह उन दूसरे भविष्यद्वक्ताओं के समान है जो बहुत पहले हुए थे।”		
41006016	41006016	लोग जो बातें कह रहे थे उसे सुनने के बाद, राजा हेरोदेस अंतिपास ने स्वयं ही से कहा, “उन चमत्कारों को करने वाला वह व्यक्ति अवश्य ही यूहन्ना बपतिस्मा देने वाला होगा! मैंने ही तो अपने सैनिकों को उसका सिर काट देने का आदेश दिया था, परन्तु वह फिर से जी उठा है!”		
41006017	41006017	क्योंकि बीते समय में राजा हेरोदेस ने यूहन्ना को बंदी बनाकर बंदीगृह में डाल दिया था। उसने ऐसा इसलिए किया था क्योंकि उसने अपने भाई फिलिप्पुस की पत्नी, हेरोदियास से विवाह कर लिया था।		
41006018	41006018	हेरोदेस ने यूहन्ना को बंदीगृह में इसलिए डाल दिया था क्योंकि वह हेरोदेस से कह रहा था, “परमेश्वर की व्यवस्था तुझे तेरे भाई की पत्नी से विवाह करने की अनुमति देती है।”		
41006019	41006019	परन्तु क्योंकि हेरोदियास यूहन्ना से बदला लेना चाहती थी, इसलिए वह चाहती थी कि कोई उसकी हत्या कर दे। परन्तु वह ऐसा इसलिए नहीं कर पाई क्योंकि जिस समय यूहन्ना बंदीगृह में था, हेरोदेस ने यूहन्ना को उससे बचा रखा था।		
41006020	41006020	हेरोदेस ने ऐसा इसलिए किया क्योंकि वह यूहन्ना का आदर करता था, और वह जानता था कि वह एक ऐसा धर्मी जन है जिसने स्वयं को परमेश्वर को समर्पित किया हुआ है। जब भी हेरोदेस यूहन्ना की बातें सुनता था, तो वह बहुत व्याकुल हो जाता था, परन्तु उसे यूहन्ना की बातें सुनना अच्छा भी लगता था।		
41006021	41006021	यूहन्ना की हत्या होते देखने का अवसर हेरोदियास को तब मिला जब उन्होंने हेरोदेस को उसके जन्मदिन पर सम्मानित किया। उसने सबसे महत्वपूर्ण अधिकारियों, सबसे महत्वपूर्ण सेनापतियों, और गलील जिले के सबसे महत्वपूर्ण लोगों को अपने साथ भोजन करने और उत्सव मनाने के लिए आमंत्रित किया।		
41006022	41006022	जिस समय वे भोजन कर रहे थे तब हेरोदियास की पुत्री कमरे में आकर राजा और उसके अतिथियों के सामने नाची। उसने राजा हेरोदेस और उसके अतिथियों को इतना प्रसन्न कर दिया कि उसने उससे कहा, “तेरी जो इच्छा हो मुझसे मांग, और वह मैं तुझे दूँगा!”		
41006023	41006023	उसने उससे यह प्रतिज्ञा भी की, “जो कुछ तू मांगेगी, वह मैं तुझे दूँगा! यदि तू मांगेगी तो मैं तुझे अपनी आधी सम्पत्ति और अपना आधा राज्य तक दे दूँगा।”		
41006024	41006024	इसके बाद, वह पुत्री अपनी माता, हेरोदियास के पास गई और जो राजा हेरोदेस ने कहा था उसे बताया। उसने अपनी माता से पूछा, “मुझे क्या मांगना चाहिए?” उसकी माता ने प्रतिउत्तर दिया, “राजा से मांग कि वह तुझे यूहन्ना बपतिस्मा देने वाले का सिर दे दे!”		
41006025	41006025	वह लड़की फुर्ती से कमरे में गई और अपनी विनती के साथ राजा के सम्मुख में सीधे पहुँच गई। उसने कहा, “मैं चाहती हूँ कि तू किसी को यूहन्ना बपतिस्मा देने वाले का सिर काटकर इसी समय परोसने की थाल में रखकर मुझे लाकर देने का आदेश दे!”		
41006026	41006026	जो उसने मांगा था उसे सुनकर राजा बहुत व्याकुल हो गया क्योंकि वह जानता था कि यूहन्ना बहुत धर्मी जन था। परन्तु वह उसके निवेदन से इन्कार नहीं कर पाया क्योंकि उसने यह प्रतिज्ञा की थी कि जो कुछ वह मांगेगी वह उसे देगा, और उसके अतिथियों ने भी उसकी प्रतिज्ञा को सुना था।		
41006027	41006027	अतः राजा ने उसी समय आदेश दिया कि जाकर यूहन्ना का सिर काट दो और उसे लड़की के पास ले आओ। तब उस व्यक्ति ने बंदीगृह में जाकर यूहन्ना का सिर काट दिया।		
41006028	41006028	वह उसे एक परोसने की थाल में रखकर लेकर आया, और उस लड़की को दे दिया। वह लड़की उसे अपनी माता के पास ले गई।		
41006029	41006029	जो घटित हुआ था उसे सुनकर यूहन्ना के चेलों ने बंदीगृह में जाकर यूहन्ना के शव को ले लिया; फिर उन्होंने उसे गाड़ दिया।		
41006030	41006030	जिन लोगों को यीशु ने अपना प्रतिनिधित्व करने के लिए चुना था, वे उन स्थानों से लौट आए जहाँ उसने उन्हें भेजा था। उन्होंने उसे समाचार दिया कि उन्होंने क्या-क्या किया था और उन्होंने लोगों को क्या-क्या सिखाया था।		
41006031	41006031	उसने उनसे कहा, “मेरे साथ ऐसे स्थान को चलो जहाँ कोई मनुष्य नहीं रहता, ताकि हम एकांत में रहें और थोड़ा विश्राम कर लें!” उसने ऐसा इसलिए कहा क्योंकि उनके पास बहुत से लोग निरंतर आते रहते थे और फिर चले जाते थे, जिसके परिणामस्वरूप यीशु और उसके चेलों को भोजन करने या कुछ और काम करने का समय नहीं मिला।		
41006032	41006032	इसलिए वे स्वयं ही एक नाव पर चढ़कर एक ऐसे स्थान को चले गए जहाँ कोई मनुष्य नहीं रहता था।		
41006033	41006033	परन्तु उनको जाते हुए बहुत से लोगों ने देख लिया। उन्होंने यह भी पहचान लिया कि वे यीशु और उसके चेले थे, और उन्होंने देख लिया कि वे कहाँ जा रहे थे। इसलिए आसपास के नगरों से वे भूमि पर ही उस स्थान की ओर आगे-आगे दौड़े जहाँ यीशु और उसके चेले जा रहे थे। वास्तव में वे यीशु और उसके चेलों से पहले ही वहाँ पहुँच गए थे।		
41006034	41006034	जब यीशु और उसके चेले नाव पर से उतरे तो यीशु ने एक बड़ी भीड़ को देखा। उसे उन पर तरस आया क्योंकि वे बिना चरवाहे की भेड़ों के समान उलझन में थे। इसलिए उसने उन्हें बहुत सी बातें सिखाईं।		
41006035	41006035	दोपहर बीतने पर चेलों ने उसके पास आकर कहा, “यह एक ऐसा स्थान है जहाँ कोई नहीं रहता, और बहुत देर भी हो गई है।		
41006036	41006036	इसलिए लोगों को विदा कर कि वे आसपास के नगरों और गाँवों में जाकर अपने लिए भोजन मोल लें!”		
41006037	41006037	परन्तु उसने उन्हें प्रतिउत्तर दिया, “नहीं, तुम ही उन्हें कुछ खाने के लिए दो!” उन्होंने उसे प्रतिउत्तर दिया, “यहाँ तक कि यदि हमारे पास एक व्यक्ति के 200 दिन काम करके कमाया गया धन भी हो तौभी हम इस भीड़ को खिलाने के लिए पर्याप्त रोटी नहीं खरीद सकते!”		
41006038	41006038	परन्तु उसने उन्हें प्रतिउत्तर दिया, “तुम्हारे पास कितनी रोटियाँ हैं? जाकर देखो!” उन्होंने जाकर देखा और फिर उससे कहा,, “हमारे पास केवल पाँच चपटी रोटियाँ और दो पकी हुई मछलियाँ हैं!”		
41006039	41006039	उसने चेलों को निर्देश दिया कि वे सब लोगों को हरी घास पर बैठने के लिए कहें।		
41006040	41006040	अतः लोग समूहों में बैठ गए। कुछ समूहों में वे 100-100 लोग थे, और दूसरे समूहों में वे 50-50 लोग थे।		
41006041	41006041	यीशु ने उन पाँच चपटी रोटियों और दो मछलियों को लिया। उसने स्वर्ग की ओर देखकर उनके लिए परमेश्वर का धन्यवाद किया। फिर वह रोटियों और मछलियों को टुकड़ों में तोड़-तोड़कर चेलों को देता गया ताकि वे उन्हें लोगों में बाँट दें।		
41006042	41006042	सब लोगों ने इस भोजन को तब तक खाया जब तक कि वे खाकर संतुष्ट नहीं हो गए!		
41006043	41006043	फिर चेलों ने बचे हुए रोटी और मछली के टुकड़ों से बारह टोकरियाँ भर लीं।		
41006044	41006044	वहाँ लगभग 5, 000 पुरुष थे जिन्होंने रोटी और मछलियाँ खाई थीं। यहाँ तक कि उन्होंने स्त्रियों और बच्चों को तो गिना भी नहीं।		
41006045	41006045	तुरन्त ही यीशु ने अपने चेलों से नाव पर चढ़ने और फिर उसके आगे-आगे बैतसैदा नामक नगर को जाने लिए कहा, जो गलील की झील के पास ही है। उसने रुककर वहाँ उपस्थित बहुत से लोगों को विदा किया।		
41006046	41006046	लोगों को विदा करके वह प्रार्थना करने के लिए पहाड़ों पर चला गया।		
41006047	41006047	जब संध्या हुई, तो चेलों की नाव झील के बीच में थी, और यीशु भूमि पर अकेला था।		
41006048	41006048	जब चेले नाव खे रहे थे तो उसने देखा कि हवा उनके विरुद्ध बह रही है। इसके परिणामस्वरूप, उन्हें बड़ी कठिनाई हो रही थी। सुबह में बड़ी भोर को जब अंधेरा ही था, तब वह पानी पर चलते हुए उनके पास पहुँचा। उसकी मंशा थी कि वह चलते हुए उनसे आगे निकल जाए।		
41006049	41006049	उन्होंने उसे पानी पर चलते हुए देखा, परन्तु उन्होंने सोचा कि वह कोई भूत है। इसलिए वे चीखने लगे		
41006050	41006050	क्योंकि जब उन्होंने उसे देखा तो वे सब के सब डर गए थे। परन्तु उसने उनसे बात की। उसने उनसे कहा, “शांत हो जाओ! डरो मत, क्योंकि यह मैं हूँ!”		
41006051	41006051	वह नाव पर चढ़कर उनके साथ बैठ गया, और हवा का बहना बंद हो गया। जो उसने किया था उसके विषय में वे पूरी रीति से चकित हो गए थे।		
41006052	41006052	यद्यपि उन्होंने यीशु को रोटी और मछली की मात्रा बढ़ाते हुए देखा था, तौभी वे इसका अर्थ न समझ सके, जैसा कि उन्हें समझना चाहिए था।		
41006053	41006053	जब वे नाव में होकर गलील की झील के चारों ओर से आगे बढ़े, तो वे गन्नेसरत नगर के तट पर आए। तब उन्होंने नाव को वहीं बांध दिया।		
41006054	41006054	जैसे ही वे नाव से उतरे, लोगों ने यीशु को पहचान लिया।		
41006055	41006055	इसलिए वे लोगों को यह बताने के लिए सम्पूर्ण जिले में दौड़ गए कि यीशु वहाँ पर है। तब लोगों ने बीमारों को खाटों पर लिटा दिया और उन्हें उठाकर वहाँ ले गए जहाँ कहीं उन्होंने लोगों को यह कहते सुना कि यीशु वहाँ है।		
41006056	41006056	जिस किसी गाँव, नगर, या बस्तियों के स्थानों में वह गया, वे लोग वहाँ के बीमारों को बाजारों में ले आते थे। तब बीमार लोग यीशु से अनुरोध करते थे कि वह उन्हें उसे या उसके वस्त्र के छोर को छूने दे ताकि यीशु उन्हें चंगा कर दे। जितनों ने उसे या उसके वस्त्र को छुआ, वे सब के सब चंगे हो गए।		
41007001	41007001	एक दिन कुछ फरीसी और यहूदी व्यवस्था सिखाने वाले और यरूशलेम से आए हुए लोग यीशु के पास इकट्ठा हुए।		
41007002	41007002	फरीसियों ने देखा कि यीशु के चेले उनकी विशेष परम्परा के पालन में अक्सर हाथ धोए बिना ही भोजन कर लेते थे।		
41007003	41007003	फरीसी और बाकी के सब यहूदी अपने पूर्वजों द्वारा सिखाई गई उनकी परम्पराओं को सख्ती से पालन करते थे। उदाहरण के लिए, जब तक वे अपने हाथों को एक विशेष रीति से धो नहीं लेते थे तब तक भोजन नहीं करते थे,		
41007004	41007004	विशेष रूप से उस समय जब वे बाजारों से सामान खरीदकर लौटते थे। वे सोचते थे कि यदि उन्होंने ऐसा नहीं किया तो परमेश्वर उनसे क्रोधित हो जाएगा, क्योंकि क्या मालूम उन्हें या जो सामान उन्होंने खरीदा हो उसे किसी ऐसे व्यक्ति या वस्तु ने छुआ हो जो परमेश्वर को अस्वीकार्य हो।		
41007005	41007005	उसी दिन, फरीसियों और यहूदी व्यवस्था का अध्ययन करने वाले मनुष्यों ने देखा कि उसके कुछ चेले अपने हाथों को विशेष रीति से धोए बिना भोजन कर रहे थे। इसलिए उन्होंने यीशु से प्रश्न करते हुए कहा, “तेरे चेले हमारे पूर्वजों की परम्पराओं की अवज्ञा करते हैं! यदि उन्होंने हमारी रीति से अपने हाथों को नहीं धोया तो वे भोजन क्यों खा लेते हैं!”		
41007006	41007006	यीशु ने उनसे कहा, “यशायाह ने तुम्हारे पूर्वजों को डांटा था, और उसके वचन तुम लोगों का वर्णन बड़े अच्छे से करते हैं जो भले होने का ढोंग करते हैं! उसने इन शब्दों को लिखा जो परमेश्वर ने कहे थे: ‘ये लोग ऐसे बात करते हैं जैसे कि वे मेरा सम्मान करते हैं, परन्तु वास्तव में वे मेरा सम्मान करने के विषय में बिलकुल भी नहीं सोचते।		
41007007	41007007	उनके लिए मेरी आराधना करना बेकार है, क्योंकि वे केवल उन्हीं बातों को सिखाते हैं जो लोग कहते हैं, जैसे कि मानो मैंने उन बातों की आज्ञा दी हो।’		
41007008	41007008	अपने पूर्वजों के समान, तुम भी उन बातों का पालन करने से इन्कार करते हो जिनकी आज्ञा परमेश्वर ने दी है। बजाए इसके, तुम केवल उन्हीं परम्पराओं का पालन करते हो जो दूसरों ने सिखाई हैं।”		
41007009	41007009	यीशु ने उनसे यह भी कहा, “तुम सोचते हो कि तुम परमेश्वर की आज्ञा का पालन करने से इन्कार करने में चतुर हो, ताकि तुम अपनी परम्पराओं का पालन कर सको!		
41007010	41007010	उदाहरण के लिए, तुम्हारे पूर्वज मूसा ने परमेश्वर की आज्ञा को लिखा था कि ‘अपने पिता और अपनी माता का आदर करना।’ उसने यह भी लिखा था कि ‘जो व्यक्ति अपने पिता और अपनी माता के विषय में बुरी बातें बोले ऐसे मनुष्य को अधिकारी लोग मृत्युदंड दें।’		
41007011	41007011	परन्तु तुम लोगों को सिखाते हो कि यदि तुम अपने माता-पिता को अपनी वस्तुएँ देने के बजाए उन्हें परमेश्वर को देते हो तो यह सही बात है। तुम उन्हें अपने माता-पिता से ऐसा कहने की अनुमति प्रदान करते हो कि ‘जो मैं तुम्हें उपबल्ध करवाने के लिए तुम्हें देने वाला था, अब वह मैंने परमेश्वर को देने की प्रतिज्ञा की है। इसलिए अब मैं तुम्हारी सहायता नहीं कर सकता!’		
41007012	41007012	इसके परिणामस्वरूप, तुम वास्तव में लोगों से कह रहे हो कि अब उन्हें अपने माता-पिता की सहायता करने की आवश्यकता नहीं है।		
41007013	41007013	इस रीति से तुम परमेश्वर की आज्ञा की अवहेलना करते हो! तुम दूसरों को अपनी बातें सिखाते हो और उनसे कहते हो कि उन्हें उनका पालन करना चाहिए। और तुम ऐसे ही और भी बहुत से काम करते हो।”		
41007014	41007014	तब यीशु ने फिर से भीड़ को निकट आने के लिए आमंत्रित किया। फिर उसने उनसे कहा, “तुम सब लोग मेरी बात सुनो! जो बात मैं तुमको बताने वाला हूँ उसे समझने का प्रयास करो।		
41007015	41007015	जो कुछ भी लोग खाते हैं उसके कारण परमेश्वर उनको अशुद्ध नहीं समझता। इसके विपरीत, यह वही बात है जो लोगों को अंतर्मन से निकलती है जो परमेश्वर के द्वारा उन्हें अशुद्ध समझने का कारण बनती है।”		
41007016	41007016	[जो कुछ तुमने मुझे कहते हुए सुना है उसके विषय में तुम सब को ध्यानपूर्वक विचार करना चाहिए।]		
41007017	41007017	इसके बाद भीड़ को छोड़कर यीशु अपने चेलों के साथ एक घर में गया। उन्होंने उससे उस दृष्टांत के विषय में उससे प्रश्न किया जो उसने अभी बोला था।		
41007018	41007018	उसने उनको प्रतिउत्तर दिया, “क्या तुम समझे नहीं कि इसका क्या अर्थ है? तुम्हें समझना चाहिए कि जो कुछ भी बाहर से हमारे भीतर प्रवेश करता है, वह परमेश्वर के लिए हमें अस्वीकार्य मानने का कारण नहीं बन सकता।		
41007019	41007019	हमारे मनों में प्रवेश करके उसे बिगाड़ने के बजाए, यह हमारे पेट में चला जाता है, और बाद में हमारे शरीर से शौच में बाहर निकल जाता है।” ऐसा कहने के द्वारा, यीशु यह घोषणा कर रहा था कि परमेश्वर के लिए उनके अस्वीकार्य होने का कारण हुए बिना लोग कोई भी भोजन खा सकते हैं।		
41007020	41007020	उसने यह भी कहा, “यह विचार और कार्य ही होते हैं जो लोगों के भीतर से निकलते हैं, जो परमेश्वर के लिए उनके अस्वीकार्य होने का कारण बनते हैं।		
41007021	41007021	विशेष रूप से, यह किसी व्यक्ति का सबसे भीतरी अस्तित्व होता है जो उन्हें बुरी बातें सोचने के लिए प्रेरित करता है; वे अनैतिक कार्य करते हैं, वे वस्तुएँ चुराते हैं, वे हत्या करते हैं।		
41007022	41007022	वे व्यभिचार करते हैं, वे लोभी होते हैं, वे दुर्भावना से कार्य करते हैं, वे लोगों को धोखा देते हैं। वे अशिष्टता से कार्य करते हैं, वे लोगों से ईर्ष्या करते हैं, वे दूसरों के बारे में बुरी बातें बोलते हैं, वे घमंड करते हैं, और वे मूर्खतापूर्ण कार्य करते हैं।		
41007023	41007023	लोग इन विचारों को मन में लाते हैं, और फिर इन बुरे कार्यों को करते हैं, और परमेश्वर के लिए यही उनके अस्वीकार्य होने का कारण बनता है।”		
41007024	41007024	यीशु और उसके चेले गलील से निकलकर, सोर और सीदोन के नगरों के आसपास के देश में गए। जिस समय वह एक घर में ठहरा हुआ था, तो वह नहीं चाहता था कि कोई इस बात को जाने, परन्तु लोगों को शीघ्र ही मालूम हो गया कि वह वहाँ था।		
41007025	41007025	एक स्त्री ने यीशु के विषय में सुना, जिसकी पुत्री में एक दुष्टात्मा समाई हुई थी। तुरन्त ही वह यीशु के पास आकर उसके पाँवों में गिरी।		
41007026	41007026	अब वह स्त्री यहूदी नहीं थी। उसके पूर्वज भी यहूदी नहीं थे। वह स्वयं भी सीरिया जिले के फिनीके प्रांत में जन्मी थी। उसने यीशु से याचना की कि वह उसकी पुत्री में से दुष्टात्मा को निकाल दे।		
41007027	41007027	उसने उस स्त्री से कहा, “जो कुछ बच्चे खाना चाहें पहले उन्हें वह खा लेने दे, क्योंकि यह अच्छा नहीं कि कोई उस भोजन को लेकर जिसे माता ने बच्चों के लिए तैयार किया है छोटे-छोटे कुत्तों के आगे डाल दे।”		
41007028	41007028	उसने उसे प्रतिउत्तर दिया, “हे महोदय, जो तू कहता है वह सही है, परन्तु घर के कुत्ते भी तो मेज के नीचे पड़े-पड़े बच्चों के द्वारा गिराई हुई चूरचार को खाते हैं।”		
41007029	41007029	यीशु ने उससे कहा, “जो तूने कहा है उसके कारण, घर चली जा। मैंने तेरी पुत्री में से उस दुष्टात्मा को निकाल दिया है।”		
41007030	41007030	उस स्त्री ने अपने घर लौटकर देखा कि उसकी लड़की चुपचाप खाट पर लेटी हुई थी और वह दुष्टात्मा निकल गई थी।		
41007031	41007031	यीशु और उसके चेले सोर के आसपास के देश से निकलकर उत्तर की ओर सीदोन होते हुए, फिर पूर्व की ओर दस नगरों के क्षेत्र से होते हुए, और फिर दक्षिण की ओर गलील की झील के पास के नगरों में गए।		
41007032	41007032	वहाँ, लोग उसके पास एक व्यक्ति को लेकर आए जो बहरा था और बोल नहीं सकता था। उन्होंने यीशु से विनती की कि वह उसे चंगा करने के लिए उस पर अपने हाथ रखे।		
41007033	41007033	अतः यीशु उसे भीड़ से दूर ले गया कि वे दोनों अकेले हो जाएँ। फिर उसने अपनी एक-एक उंगली उस व्यक्ति के कानों में डाली। अपनी उंगलियों पर थूकने के बाद, उसने अपनी उंगलियों से उस व्यक्ति की जीभ को छुआ।		
41007034	41007034	फिर उसने स्वर्ग की ओर देखकर आह भरी, और उसकी ही भाषा में उस व्यक्ति के कान में कहा, “इप्फत्तह,” जिसका अर्थ है, “खुल जा!”		
41007035	41007035	उसी समय वह व्यक्ति साफ-साफ सुनने लगा। वह स्पष्ट रूप से बोलने भी लगा, क्योंकि जिस कारण से वह बोल नहीं पाता था, वह ठीक हो गया था।		
41007036	41007036	यीशु ने लोगों से कहा कि जो कुछ उसने किया है उसके विषय में किसी से कहना। यद्यपि उसने बार-बार उन्हें और दूसरों को इसके विषय में किसी को न बताने का आदेश दिया था, परन्तु वे इसके बारे में और भी बातें करते रहे।		
41007037	41007037	जिन लोगों ने इसके विषय में सुना वे बहुत चकित होकर कहने लगे, “जो कुछ उसने किया है वह अद्भुत है! दूसरे आश्चर्यजनक कार्यों के करने के अलावा, वह तो बहरों को भी सुनने में सक्षम करता है! और जो बोल नहीं सकते उनको वह बोलने में सक्षम करता है!”		
41008001	41008001	उन दिनों में, फिर से लोगों की एक बड़ी भीड़ इकट्ठा हो गई। वहाँ दो दिन रहने के बाद, उनके पास खाने के लिए भोजन नहीं बचा। इसलिए यीशु ने अपने चेलों को अपने पास बुलाकर उनसे कहा,		
41008002	41008002	“तीन दिन से ये लोग मेरे साथ हैं, और उनके पास खाने के लिए कुछ नहीं बचा है, इसलिए अब मैं उनके लिए बहुत चिंतित हूँ।		
41008003	41008003	यदि मैं इनको भूखा ही घर भेज दूँ, तो उनमें से कुछ लोग अपने घर के मार्ग में ही मूर्छित हो जाएँगे। उनमें से कुछ लोग बड़ी दूर-दूर से आए हुए हैं।”		
41008004	41008004	उसके चेले जानते थे कि वह यह सुझाव दे रहा था कि वे ही उन लोगों को कुछ खाने के लिए दें, इसलिए उनमें से एक ने प्रतिउत्तर दिया, “इस भीड़ को संतुष्ट करने के लिए हम सम्भवतः भोजन नहीं खोज सकते। इस स्थान में कोई नहीं रहता!”		
41008005	41008005	यीशु ने उनसे पूछा, “तुम्हारे पास कितनी रोटियाँ है?” उन्होंने प्रतिउत्तर दिया, “हमारे पास सात चपटी रोटियाँ हैं।”		
41008006	41008006	यीशु ने भीड़ को आज्ञा दी, “भूमि पर बैठ जाओ!” जब वे बैठ गए, तो उसने वे सात रोटियाँ लेकर उनके लिए परमेश्वर का धन्यवाद किया और उनको टुकड़ों में तोड़ा, और उन्हें चेलों को दिया कि वे उसे लोगों को दें।		
41008007	41008007	उन्होंने यह भी देखा कि उनके पास कुछ छोटी मछलियाँ थीं। अतः उनके लिए परमेश्वर का धन्यवाद करने के बाद, उसने अपने चेलों से कहा, “उन्हें ये भी दो।” उनके द्वारा भीड़ को मछलियाँ देने के बाद,		
