id	target_verse	token
 019059009011	019058009	:
 019059009012	019058009	thou
 019059009013	019058009	shalt
 019059009014	019058009	bring
 019059009015	019058009	all
 019059009016	019058009	the
 019059009017	019058009	nations
 019059009018	019058009	to
 019059009019	019058009	nothing
 019059009020	019058009	.
 019059010001	019058010	i
 019059010002	019058010	will
 019059010003	019058010	keep
 019059010004	019058010	my
 019059010005	019058010	strength
 019059010006	019058010	to
 019059010007	019058010	thee
 019059010008	019058010	:
 019059010009	019058010	for
 019059010010	019058010	thou
 019059010011	019058010	art
 019059010012	019058010	my
 019059010013	019058010	protector
 019059010014	019058010	:
 019059011001	019058011	my
 019059011002	019058011	god
 019059011003	019058011	,
 019059011004	019058011	his
 019059011005	019058011	mercy
 019059011006	019058011	shall
 019059011007	019058011	prevent
 019059011008	019058011	me
 019059011009	019058011	.
 019059012001	019058012	god
 019059012002	019058012	shall
 019059012003	019058012	let
 019059012004	019058012	me
 019059012005	019058012	see
 019059012006	019058012	over
 019059012007	019058012	my
 019059012008	019058012	enemies
 019059012009	019058012	:
 019059012010	019058012	slay
 019059012011	019058012	them
 019059012012	019058012	not
 019059012013	019058012	,
 019059012014	019058012	lest
 019059012015	019058012	at
 019059012016	019058012	any
 019059012017	019058012	time
 019059012018	019058012	my
 019059012019	019058012	people
 019059012020	019058012	forget
 019059012021	019058012	.
 019059012022	019058012	scatter
 019059012023	019058012	them
 019059012024	019058012	by
 019059012025	019058012	thy
 019059012026	019058012	power
 019059012027	019058012	;
 019059012028	019058012	and
 019059012029	019058012	bring
 019059012030	019058012	them
 019059012031	019058012	down
 019059012032	019058012	,
 019059012033	019058012	o
 019059012034	019058012	lord
 019059012035	019058012	,
 019059012036	019058012	my
 019059012037	019058012	protector
 019059012038	019058012	:
 019059013001	019058013	for
 019059013002	019058013	the
 019059013003	019058013	sin
 019059013004	019058013	of
 019059013005	019058013	their
 019059013006	019058013	mouth
 019059013007	019058013	,
 019059013008	019058013	and
 019059013009	019058013	the
 019059013010	019058013	word
 019059013011	019058013	of
 019059013012	019058013	their
 019059013013	019058013	lips
 019059013014	019058013	:
 019059013015	019058013	and
 019059013016	019058013	let
 019059013017	019058013	them
 019059013018	019058013	be
 019059013019	019058013	taken
 019059013020	019058013	in
 019059013021	019058013	their
 019059013022	019058013	pride
 019059013023	019058013	.
 019059013024	019058013	and
 019059013025	019058013	for
 019059013026	019058013	their
 019059013027	019058013	cursing
 019059013028	019058013	and
 019059013029	019058013	lying
 019059013030	019058013	they
 019059013031	019058013	shall
 019059013032	019058013	be
 019059013033	019058013	talked
 019059013034	019058013	of
 019059013035	019058013	,
 019059014001	019058014	when
 019059014002	019058014	they
 019059014003	019058014	are
 019059014004	019058014	consumed
 019059014005	019058014	:
 019059014006	019058014	when
 019059014007	019058014	they
 019059014008	019058014	are
 019059014009	019058014	consumed
 019059014010	019058014	by
 019059014011	019058014	thy
 019059014012	019058014	wrath
 019059014013	019058014	,
 019059014014	019058014	and
 019059014015	019058014	they
 019059014016	019058014	shall
 019059014017	019058014	be
 019059014018	019058014	no
 019059014019	019058014	more
 019059014020	019058014	.
 019059014021	019058014	and
 019059014022	019058014	they
 019059014023	019058014	shall
 019059014024	019058014	know
 019059014025	019058014	that
 019059014026	019058014	god
 019059014027	019058014	will
 019059014028	019058014	rule
 019059014029	019058014	jacob
 019059014030	019058014	,
 019059014031	019058014	and
 019059014032	019058014	all
 019059014033	019058014	the
 019059014034	019058014	ends
 019059014035	019058014	of
 019059014036	019058014	the
 019059014037	019058014	earth
 019059014038	019058014	.
 019059015001	019058015	they
 019059015002	019058015	shall
 019059015003	019058015	return
 019059015004	019058015	at
 019059015005	019058015	evening
 019059015006	019058015	and
 019059015007	019058015	shall
 019059015008	019058015	suffer
 019059015009	019058015	hunger
 019059015010	019058015	like
 019059015011	019058015	dogs
 019059015012	019058015	:
 019059015013	019058015	and
 019059015014	019058015	shall
 019059015015	019058015	go
 019059015016	019058015	round
 019059015017	019058015	about
 019059015018	019058015	the
 019059015019	019058015	city
 019059015020	019058015	.
 019059016001	019058016	they
 019059016002	019058016	shall
 019059016003	019058016	be
 019059016004	019058016	scattered
 019059016005	019058016	abroad
 019059016006	019058016	to
 019059016007	019058016	eat
 019059016008	019058016	,
 019059016009	019058016	and
 019059016010	019058016	shall
 019059016011	019058016	murmur
 019059016012	019058016	if
 019059016013	019058016	they
 019059016014	019058016	be
 019059016015	019058016	not
 019059016016	019058016	filled
 019059016017	019058016	.
 019059017001	019058017	but
 019059017002	019058017	i
 019059017003	019058017	will
 019059017004	019058017	sing
 019059017005	019058017	thy
 019059017006	019058017	strength
 019059017007	019058017	:
 019059017008	019058017	and
 019059017009	019058017	will
 019059017010	019058017	extol
 019059017011	019058017	thy
 019059017012	019058017	mercy
 019059017013	019058017	in
 019059017014	019058017	the
 019059017015	019058017	morning
 019059017016	019058017	.
 019059017017	019058017	for
 019059017018	019058017	thou
 019059017019	019058017	art
 019059017020	019058017	become
 019059017021	019058017	my
 019059017022	019058017	support
 019059017023	019058017	,
 019059017024	019058017	and
 019059017025	019058017	my
 019059017026	019058017	refuge
 019059017027	019058017	,
 019059017028	019058017	in
 019059017029	019058017	the
 019059017030	019058017	day
 019059017031	019058017	of
 019059017032	019058017	my
 019059017033	019058017	trouble
 019059017034	019058017	.
 019059018001	019058018	unto
 019059018002	019058018	thee
 019059018003	019058018	,
 019059018004	019058018	o
 019059018005	019058018	my
 019059018006	019058018	helper
 019059018007	019058018	,
 019059018008	019058018	will
 019059018009	019058018	i
 019059018010	019058018	sing
 019059018011	019058018	,
 019059018012	019058018	for
 019059018013	019058018	thou
 019059018014	019058018	art
 019059018015	019058018	god
 019059018016	019058018	my
 019059018017	019058018	defence
 019059018018	019058018	:
 019059018019	019058018	my
 019059018020	019058018	god
 019059018021	019058018	my
 019059018022	019058018	mercy
 019059018023	019058018	.
 019060001001	019059001	unto
 019060001002	019059001	the
 019060001003	019059001	end
 019060001004	019059001	,
 019060001005	019059001	for
 019060001006	019059001	them
 019060001007	019059001	that
 019060001008	019059001	shall
 019060001009	019059001	be
 019060001010	019059001	changed
 019060001011	019059001	,
 019060001012	019059001	for
 019060001013	019059001	the
 019060001014	019059001	inscription
 019060001015	019059001	of
 019060001016	019059001	a
 019060001017	019059001	title
 019060001018	019059001	,
 019060001019	019059001	to
 019060001020	019059001	david
 019060001021	019059001	himself
 019060001022	019059001	,
 019060001023	019059001	for
 019060001024	019059001	doctrine
 019060001025	019059001	,
 019060002001	019059002	when
 019060002002	019059002	he
 019060002003	019059002	set
 019060002004	019059002	fire
 019060002005	019059002	to
 019060002006	019059002	mesopotamia
 019060002007	019059002	of
 019060002008	019059002	syria
 019060002009	019059002	and
 019060002010	019059002	sobal
 019060002011	019059002	and
 019060002012	019059002	joab
 019060002013	019059002	returned
 019060002014	019059002	and
 019060002015	019059002	slew
 019060002016	019059002	of
 019060002017	019059002	edom
 019060002018	019059002	,
 019060002019	019059002	in
 019060002020	019059002	the
 019060002021	019059002	vale
 019060002022	019059002	of
 019060002023	019059002	the
 019060002024	019059002	saltpits
 019060002025	019059002	,
 019060002026	019059002	twelve
 019060002027	019059002	thousand
 019060002028	019059002	men
 019060002029	019059002	.
 019060003001	019059003	o
 019060003002	019059003	god
 019060003003	019059003	,
 019060003004	019059003	thou
 019060003005	019059003	hast
 019060003006	019059003	cast
 019060003007	019059003	us
 019060003008	019059003	off
 019060003009	019059003	,
 019060003010	019059003	and
 019060003011	019059003	hast
 019060003012	019059003	destroyed
 019060003013	019059003	us
 019060003014	019059003	;
 019060003015	019059003	thou
 019060003016	019059003	hast
 019060003017	019059003	been
 019060003018	019059003	angry
 019060003019	019059003	,
 019060003020	019059003	and
 019060003021	019059003	hast
 019060003022	019059003	had
 019060003023	019059003	mercy
 019060003024	019059003	on
 019060003025	019059003	us
 019060003026	019059003	.
 019060004001	019059004	thou
 019060004002	019059004	hast
 019060004003	019059004	moved
 019060004004	019059004	the
 019060004005	019059004	earth
 019060004006	019059004	,
 019060004007	019059004	and
 019060004008	019059004	hast
 019060004009	019059004	troubled
 019060004010	019059004	it
 019060004011	019059004	:
 019060004012	019059004	heal
 019060004013	019059004	thou
 019060004014	019059004	the
 019060004015	019059004	breaches
 019060004016	019059004	thereof
 019060004017	019059004	,
 019060004018	019059004	for
 019060004019	019059004	it
 019060004020	019059004	has
 019060004021	019059004	been
 019060004022	019059004	moved
 019060004023	019059004	.
 019060005001	019059005	thou
 019060005002	019059005	hast
 019060005003	019059005	shewn
 019060005004	019059005	thy
 019060005005	019059005	people
 019060005006	019059005	hard
 019060005007	019059005	things
 019060005008	019059005	;
 019060005009	019059005	thou
 019060005010	019059005	hast
 019060005011	019059005	made
 019060005012	019059005	us
 019060005013	019059005	drink
 019060005014	019059005	wine
 019060005015	019059005	of
 019060005016	019059005	sorrow
 019060005017	019059005	.
 019060006001	019059006	thou
 019060006002	019059006	hast
 019060006003	019059006	given
 019060006004	019059006	a
 019060006005	019059006	warning
 019060006006	019059006	to
 019060006007	019059006	them
 019060006008	019059006	that
 019060006009	019059006	fear
 019060006010	019059006	thee
 019060006011	019059006	:
 019060006012	019059006	that
 019060006013	019059006	they
 019060006014	019059006	may
 019060006015	019059006	flee
 019060006016	019059006	from
 019060006017	019059006	before
 019060006018	019059006	the
 019060006019	019059006	bow
 019060006020	019059006	:
 019060006021	019059006	that
 019060006022	019059006	thy
 019060006023	019059006	beloved
 019060006024	019059006	may
 019060006025	019059006	be
 019060006026	019059006	delivered
 019060006027	019059006	.
 019060007001	019059007	save
 019060007002	019059007	me
 019060007003	019059007	with
 019060007004	019059007	thy
 019060007005	019059007	right
 019060007006	019059007	hand
 019060007007	019059007	,
 019060007008	019059007	and
 019060007009	019059007	hear
 019060007010	019059007	me
 019060007011	019059007	.
 019060008001	019059008	god
 019060008002	019059008	hath
 019060008003	019059008	spoken
 019060008004	019059008	in
 019060008005	019059008	his
 019060008006	019059008	holy
 019060008007	019059008	place
 019060008008	019059008	:
 019060008009	019059008	i
 019060008010	019059008	will
 019060008011	019059008	rejoice
 019060008012	019059008	,
 019060008013	019059008	and
 019060008014	019059008	i
 019060008015	019059008	will
 019060008016	019059008	divide
 019060008017	019059008	sichem
 019060008018	019059008	;
 019060008019	019059008	and
 019060008020	019059008	will
 019060008021	019059008	mete
 019060008022	019059008	out
 019060008023	019059008	the
 019060008024	019059008	vale
 019060008025	019059008	of
 019060008026	019059008	tabernacles
 019060008027	019059008	.
 019060009001	019059009	galaad
 019060009002	019059009	is
 019060009003	019059009	mine
 019060009004	019059009	,
 019060009005	019059009	and
 019060009006	019059009	manasses
 019060009007	019059009	is
 019060009008	019059009	mine
 019060009009	019059009	:
 019060009010	019059009	and
 019060009011	019059009	ephraim
 019060009012	019059009	is
 019060009013	019059009	the
 019060009014	019059009	strength
 019060009015	019059009	of
 019060009016	019059009	my
 019060009017	019059009	head
 019060009018	019059009	.
 019060009019	019059009	juda
 019060009020	019059009	is
 019060009021	019059009	my
 019060009022	019059009	king
 019060009023	019059009	:
 019060010001	019059010	moab
 019060010002	019059010	is
 019060010003	019059010	the
 019060010004	019059010	pot
 019060010005	019059010	of
 019060010006	019059010	my
 019060010007	019059010	hope
 019060010008	019059010	.
 019060010009	019059010	into
 019060010010	019059010	edom
 019060010011	019059010	will
 019060010012	019059010	i
 019060010013	019059010	stretch
 019060010014	019059010	out
 019060010015	019059010	my
 019060010016	019059010	shoe
 019060010017	019059010	:
 019060010018	019059010	to
 019060010019	019059010	me
 019060010020	019059010	the
 019060010021	019059010	foreigners
 019060010022	019059010	are
 019060010023	019059010	made
 019060010024	019059010	subject
 019060010025	019059010	.
 019060011001	019059011	who
 019060011002	019059011	will
 019060011003	019059011	bring
 019060011004	019059011	me
 019060011005	019059011	into
 019060011006	019059011	the
 019060011007	019059011	strong
 019060011008	019059011	city
 019060011009	019059011	?
 019060011010	019059011	who
 019060011011	019059011	will
 019060011012	019059011	lead
 019060011013	019059011	me
 019060011014	019059011	into
 019060011015	019059011	edom
 019060011016	019059011	?
 019060012001	019059012	wilt
 019060012002	019059012	not
 019060012003	019059012	thou
 019060012004	019059012	,
 019060012005	019059012	o
 019060012006	019059012	god
 019060012007	019059012	,
 019060012008	019059012	who
 019060012009	019059012	hast
 019060012010	019059012	cast
 019060012011	019059012	us
 019060012012	019059012	off
 019060012013	019059012	?
 019060012014	019059012	and
 019060012015	019059012	wilt
 019060012016	019059012	not
 019060012017	019059012	thou
 019060012018	019059012	,
 019060012019	019059012	o
 019060012020	019059012	god
 019060012021	019059012	,
 019060012022	019059012	go
 019060012023	019059012	out
 019060012024	019059012	with
 019060012025	019059012	our
 019060012026	019059012	armies
 019060012027	019059012	?
 019060013001	019059013	give
 019060013002	019059013	us
 019060013003	019059013	help
 019060013004	019059013	from
 019060013005	019059013	trouble
 019060013006	019059013	:
 019060013007	019059013	for
 019060013008	019059013	vain
 019060013009	019059013	is
 019060013010	019059013	the
 019060013011	019059013	salvation
 019060013012	019059013	of
 019060013013	019059013	man
 019060013014	019059013	.
 019060014001	019059014	through
 019060014002	019059014	god
 019060014003	019059014	we
 019060014004	019059014	shall
 019060014005	019059014	do
 019060014006	019059014	mightily
 019060014007	019059014	:
 019060014008	019059014	and
 019060014009	019059014	he
 019060014010	019059014	shall
 019060014011	019059014	bring
 019060014012	019059014	to
 019060014013	019059014	nothing
 019060014014	019059014	them
 019060014015	019059014	that
 019060014016	019059014	afflict
 019060014017	019059014	us
 019060014018	019059014	.
 019061001001	019060001	unto
 019061001002	019060001	the
 019061001003	019060001	end
 019061001004	019060001	,
 019061001005	019060001	in
 019061001006	019060001	hymns
 019061001007	019060001	,
 019061001008	019060001	for
 019061001009	019060001	david
 019061001010	019060001	.
 019061002001	019060002	hear
 019061002002	019060002	,
 019061002003	019060002	o
 019061002004	019060002	god
 019061002005	019060002	,
 019061002006	019060002	my
 019061002007	019060002	supplication
 019061002008	019060002	:
 019061002009	019060002	be
 019061002010	019060002	attentive
 019061002011	019060002	to
 019061002012	019060002	my
 019061002013	019060002	prayer
 019061002014	019060002	,
 019061003001	019060003	to
 019061003002	019060003	thee
 019061003003	019060003	have
 019061003004	019060003	i
 019061003005	019060003	cried
 019061003006	019060003	from
 019061003007	019060003	the
 019061003008	019060003	ends
 019061003009	019060003	of
 019061003010	019060003	the
 019061003011	019060003	earth
 019061003012	019060003	:
 019061003013	019060003	when
 019061003014	019060003	my
 019061003015	019060003	heart
 019061003016	019060003	was
 019061003017	019060003	in
 019061003018	019060003	anguish
 019061003019	019060003	,
 019061003020	019060003	thou
 019061003021	019060003	hast
 019061003022	019060003	exalted
 019061003023	019060003	me
 019061003024	019060003	on
 019061003025	019060003	a
 019061003026	019060003	rock
 019061003027	019060003	.
 019061003028	019060003	thou
 019061003029	019060003	hast
 019061003030	019060003	conducted
 019061003031	019060003	me
 019061003032	019060003	;
 019061004001	019060004	for
 019061004002	019060004	thou
 019061004003	019060004	hast
 019061004004	019060004	been
 019061004005	019060004	my
 019061004006	019060004	hope
 019061004007	019060004	;
 019061004008	019060004	a
 019061004009	019060004	tower
 019061004010	019060004	of
 019061004011	019060004	strength
 019061004012	019060004	against
 019061004013	019060004	the
 019061004014	019060004	face
 019061004015	019060004	of
 019061004016	019060004	the
 019061004017	019060004	enemy
 019061004018	019060004	.
 019061005001	019060005	in
 019061005002	019060005	thy
 019061005003	019060005	tabernacle
 019061005004	019060005	i
 019061005005	019060005	shall
 019061005006	019060005	dwell
 019061005007	019060005	for
 019061005008	019060005	ever
 019061005009	019060005	:
 019061005010	019060005	i
 019061005011	019060005	shall
 019061005012	019060005	be
 019061005013	019060005	protected
 019061005014	019060005	under
 019061005015	019060005	the
 019061005016	019060005	covert
 019061005017	019060005	of
 019061005018	019060005	thy
 019061005019	019060005	wings
 019061005020	019060005	.
 019061006001	019060006	for
 019061006002	019060006	thou
 019061006003	019060006	,
 019061006004	019060006	my
 019061006005	019060006	god
 019061006006	019060006	,
 019061006007	019060006	hast
 019061006008	019060006	heard
 019061006009	019060006	my
 019061006010	019060006	prayer
 019061006011	019060006	:
 019061006012	019060006	thou
 019061006013	019060006	hast
 019061006014	019060006	given
 019061006015	019060006	an
 019061006016	019060006	inheritance
 019061006017	019060006	to
 019061006018	019060006	them
 019061006019	019060006	that
 019061006020	019060006	fear
 019061006021	019060006	thy
 019061006022	019060006	name
 019061006023	019060006	.
 019061007001	019060007	thou
 019061007002	019060007	wilt
 019061007003	019060007	add
 019061007004	019060007	days
 019061007005	019060007	to
 019061007006	019060007	the
 019061007007	019060007	days
 019061007008	019060007	of
 019061007009	019060007	the
 019061007010	019060007	king
 019061007011	019060007	:
 019061007012	019060007	his
 019061007013	019060007	years
 019061007014	019060007	even
 019061007015	019060007	to
 019061007016	019060007	generation
 019061007017	019060007	and
 019061007018	019060007	generation
 019061007019	019060007	.
 019061008001	019060008	he
 019061008002	019060008	abideth
 019061008003	019060008	for
 019061008004	019060008	ever
 019061008005	019060008	in
 019061008006	019060008	the
 019061008007	019060008	sight
 019061008008	019060008	of
 019061008009	019060008	god
 019061008010	019060008	:
 019061008011	019060008	his
 019061008012	019060008	mercy
 019061008013	019060008	and
 019061008014	019060008	truth
 019061008015	019060008	who
 019061008016	019060008	shall
 019061008017	019060008	search
 019061008018	019060008	?
 019061009001	019060009	so
 019061009002	019060009	will
 019061009003	019060009	i
 019061009004	019060009	sing
 019061009005	019060009	a
 019061009006	019060009	psalm
 019061009007	019060009	to
 019061009008	019060009	thy
 019061009009	019060009	name
 019061009010	019060009	for
 019061009011	019060009	ever
 019061009012	019060009	and
 019061009013	019060009	ever
 019061009014	019060009	:
 019061009015	019060009	that
 019061009016	019060009	i
 019061009017	019060009	may
 019061009018	019060009	pay
 019061009019	019060009	my
 019061009020	019060009	vows
 019061009021	019060009	from
 019061009022	019060009	day
 019061009023	019060009	to
 019061009024	019060009	day
 019061009025	019060009	.
 019062001001	019061001	unto
 019062001002	019061001	the
 019062001003	019061001	end
 019062001004	019061001	,
 019062001005	019061001	for
 019062001006	019061001	idithun
 019062001007	019061001	,
 019062001008	019061001	a
 019062001009	019061001	psalm
 019062001010	019061001	of
 019062001011	019061001	david
 019062001012	019061001	.
 019062002001	019061002	shall
 019062002002	019061002	not
 019062002003	019061002	my
 019062002004	019061002	soul
 019062002005	019061002	be
 019062002006	019061002	subject
 019062002007	019061002	to
 019062002008	019061002	god
 019062002009	019061002	?
 019062002010	019061002	for
 019062002011	019061002	from
 019062002012	019061002	him
 019062002013	019061002	is
 019062002014	019061002	my
 019062002015	019061002	salvation
 019062002016	019061002	.
 019062003001	019061003	for
 019062003002	019061003	he
 019062003003	019061003	is
 019062003004	019061003	my
 019062003005	019061003	god
 019062003006	019061003	and
 019062003007	019061003	my
 019062003008	019061003	saviour
 019062003009	019061003	:
 019062003010	019061003	he
 019062003011	019061003	is
 019062003012	019061003	my
 019062003013	019061003	protector
 019062003014	019061003	,
 019062003015	019061003	i
 019062003016	019061003	shall
 019062003017	019061003	be
 019062003018	019061003	moved
 019062003019	019061003	no
 019062003020	019061003	more
 019062003021	019061003	.
 019062004001	019061004	how
 019062004002	019061004	long
 019062004003	019061004	do
 019062004004	019061004	you
 019062004005	019061004	rush
 019062004006	019061004	in
 019062004007	019061004	upon
 019062004008	019061004	a
 019062004009	019061004	man
 019062004010	019061004	?
 019062004011	019061004	you
 019062004012	019061004	all
 019062004013	019061004	kill
 019062004014	019061004	,
 019062004015	019061004	as
 019062004016	019061004	if
 019062004017	019061004	you
 019062004018	019061004	were
 019062004019	019061004	thrusting
 019062004020	019061004	down
 019062004021	019061004	a
 019062004022	019061004	leaning
 019062004023	019061004	wall
 019062004024	019061004	,
 019062004025	019061004	and
 019062004026	019061004	a
 019062004027	019061004	tottering
 019062004028	019061004	fence
 019062004029	019061004	.
 019062005001	019061005	but
 019062005002	019061005	they
 019062005003	019061005	have
 019062005004	019061005	thought
 019062005005	019061005	to
 019062005006	019061005	cast
 019062005007	019061005	away
 019062005008	019061005	my
 019062005009	019061005	price
 019062005010	019061005	;
 019062005011	019061005	i
 019062005012	019061005	ran
 019062005013	019061005	in
 019062005014	019061005	thirst
 019062005015	019061005	:
 019062005016	019061005	they
 019062005017	019061005	blessed
 019062005018	019061005	with
 019062005019	019061005	their
 019062005020	019061005	mouth
 019062005021	019061005	,
 019062005022	019061005	but
 019062005023	019061005	cursed
 019062005024	019061005	with
 019062005025	019061005	their
 019062005026	019061005	heart
 019062005027	019061005	.
 019062006001	019061006	but
 019062006002	019061006	be
 019062006003	019061006	thou
 019062006004	019061006	,
 019062006005	019061006	o
 019062006006	019061006	my
 019062006007	019061006	soul
 019062006008	019061006	,
 019062006009	019061006	subject
 019062006010	019061006	to
 019062006011	019061006	god
 019062006012	019061006	:
 019062006013	019061006	for
 019062006014	019061006	from
 019062006015	019061006	him
 019062006016	019061006	is
 019062006017	019061006	my
 019062006018	019061006	patience
 019062006019	019061006	.
 019062007001	019061007	for
 019062007002	019061007	he
 019062007003	019061007	is
 019062007004	019061007	my
 019062007005	019061007	god
 019062007006	019061007	and
 019062007007	019061007	my
 019062007008	019061007	saviour
 019062007009	019061007	:
 019062007010	019061007	he
 019062007011	019061007	is
 019062007012	019061007	my
 019062007013	019061007	helper
 019062007014	019061007	,
 019062007015	019061007	i
 019062007016	019061007	shall
 019062007017	019061007	not
 019062007018	019061007	be
 019062007019	019061007	moved
 019062007020	019061007	.
 019062008001	019061008	in
 019062008002	019061008	god
 019062008003	019061008	is
 019062008004	019061008	my
 019062008005	019061008	salvation
 019062008006	019061008	and
 019062008007	019061008	my
 019062008008	019061008	glory
 019062008009	019061008	:
 019062008010	019061008	he
 019062008011	019061008	is
 019062008012	019061008	the
 019062008013	019061008	god
 019062008014	019061008	of
 019062008015	019061008	my
 019062008016	019061008	help
 019062008017	019061008	,
 019062008018	019061008	and
 019062008019	019061008	my
 019062008020	019061008	hope
 019062008021	019061008	is
 019062008022	019061008	in
 019062008023	019061008	god
 019062008024	019061008	.
 019062009001	019061009	trust
 019062009002	019061009	in
 019062009003	019061009	him
 019062009004	019061009	,
 019062009005	019061009	all
 019062009006	019061009	ye
 019062009007	019061009	congregation
 019062009008	019061009	of
 019062009009	019061009	people
 019062009010	019061009	:
 019062009011	019061009	pour
 019062009012	019061009	out
 019062009013	019061009	your
 019062009014	019061009	hearts
 019062009015	019061009	before
 019062009016	019061009	him
 019062009017	019061009	.
 019062009018	019061009	god
 019062009019	019061009	is
 019062009020	019061009	our
 019062009021	019061009	helper
 019062009022	019061009	for
 019062009023	019061009	ever
 019062009024	019061009	.
 019062010001	019061010	but
 019062010002	019061010	vain
 019062010003	019061010	are
 019062010004	019061010	the
 019062010005	019061010	sons
 019062010006	019061010	of
 019062010007	019061010	men
 019062010008	019061010	,
 019062010009	019061010	the
 019062010010	019061010	sons
 019062010011	019061010	of
 019062010012	019061010	men
 019062010013	019061010	are
 019062010014	019061010	liars
 019062010015	019061010	in
 019062010016	019061010	the
 019062010017	019061010	balances
 019062010018	019061010	:
 019062010019	019061010	that
 019062010020	019061010	by
 019062010021	019061010	vanity
 019062010022	019061010	they
 019062010023	019061010	may
 019062010024	019061010	together
 019062010025	019061010	deceive
 019062010026	019061010	.
 019062011001	019061011	trust
 019062011002	019061011	not
 019062011003	019061011	in
 019062011004	019061011	iniquity
 019062011005	019061011	,
 019062011006	019061011	and
 019062011007	019061011	cover
 019062011008	019061011	not
 019062011009	019061011	robberies
 019062011010	019061011	:
 019062011011	019061011	if
 019062011012	019061011	riches
 019062011013	019061011	abound
 019062011014	019061011	,
 019062011015	019061011	set
 019062011016	019061011	not
 019062011017	019061011	your
 019062011018	019061011	heart
 019062011019	019061011	upon
 019062011020	019061011	them
 019062011021	019061011	.
 019062012001	019061012	god
 019062012002	019061012	hath
 019062012003	019061012	spoken
 019062012004	019061012	once
 019062012005	019061012	,
 019062012006	019061012	these
 019062012007	019061012	two
 019062012008	019061012	things
 019062012009	019061012	have
 019062012010	019061012	i
 019062012011	019061012	heard
 019062012012	019061012	,
 019062012013	019061012	that
 019062012014	019061012	power
 019062012015	019061012	belongeth
 019062012016	019061012	to
 019062012017	019061012	god
 019062012018	019061012	,
 019062013001	019061013	and
 019062013002	019061013	mercy
 019062013003	019061013	to
 019062013004	019061013	thee
 019062013005	019061013	,
 019062013006	019061013	o
 019062013007	019061013	lord
 019062013008	019061013	;
 019062013009	019061013	for
 019062013010	019061013	thou
 019062013011	019061013	wilt
 019062013012	019061013	render
 019062013013	019061013	to
 019062013014	019061013	every
 019062013015	019061013	man
 019062013016	019061013	according
 019062013017	019061013	to
 019062013018	019061013	his
 019062013019	019061013	works
 019062013020	019061013	.
 019063001001	019062001	a
 019063001002	019062001	psalm
 019063001003	019062001	of
 019063001004	019062001	david
 019063001005	019062001	when
 019063001006	019062001	he
 019063001007	019062001	was
 019063001008	019062001	in
 019063001009	019062001	the
 019063001010	019062001	desert
 019063001011	019062001	of
 019063001012	019062001	edom
 019063001013	019062001	.
 019063002001	019062002	o
 019063002002	019062002	god
 019063002003	019062002	,
 019063002004	019062002	my
 019063002005	019062002	god
 019063002006	019062002	,
 019063002007	019062002	to
 019063002008	019062002	thee
 019063002009	019062002	do
 019063002010	019062002	i
 019063002011	019062002	watch
 019063002012	019062002	at
 019063002013	019062002	break
 019063002014	019062002	of
 019063002015	019062002	day
 019063002016	019062002	.
 019063002017	019062002	for
 019063002018	019062002	thee
 019063002019	019062002	my
 019063002020	019062002	soul
 019063002021	019062002	hath
 019063002022	019062002	thirsted
 019063002023	019062002	;
 019063002024	019062002	for
 019063002025	019062002	thee
 019063002026	019062002	my
 019063002027	019062002	flesh
 019063002028	019062002	,
 019063002029	019062002	o
 019063002030	019062002	how
 019063002031	019062002	many
 019063002032	019062002	ways
 019063002033	019062002	!
 019063003001	019062003	in
 019063003002	019062003	a
 019063003003	019062003	desert
 019063003004	019062003	land
 019063003005	019062003	,
 019063003006	019062003	and
 019063003007	019062003	where
 019063003008	019062003	there
 019063003009	019062003	is
 019063003010	019062003	no
 019063003011	019062003	way
 019063003012	019062003	,
 019063003013	019062003	and
 019063003014	019062003	no
 019063003015	019062003	water
 019063003016	019062003	:
 019063003017	019062003	so
 019063003018	019062003	in
 019063003019	019062003	the
 019063003020	019062003	sanctuary
 019063003021	019062003	have
 019063003022	019062003	i
 019063003023	019062003	come
 019063003024	019062003	before
 019063003025	019062003	thee
 019063003026	019062003	,
 019063003027	019062003	to
 019063003028	019062003	see
 019063003029	019062003	thy
 019063003030	019062003	power
 019063003031	019062003	and
 019063003032	019062003	thy
 019063003033	019062003	glory
 019063003034	019062003	.
 019063004001	019062004	for
 019063004002	019062004	thy
 019063004003	019062004	mercy
 019063004004	019062004	is
 019063004005	019062004	better
 019063004006	019062004	than
 019063004007	019062004	lives
 019063004008	019062004	:
 019063004009	019062004	thee
 019063004010	019062004	my
 019063004011	019062004	lips
 019063004012	019062004	shall
 019063004013	019062004	praise
 019063004014	019062004	.
 019063005001	019062005	thus
 019063005002	019062005	will
 019063005003	019062005	i
 019063005004	019062005	bless
 019063005005	019062005	thee
 019063005006	019062005	all
 019063005007	019062005	my
 019063005008	019062005	life
 019063005009	019062005	long
 019063005010	019062005	:
 019063005011	019062005	and
 019063005012	019062005	in
 019063005013	019062005	thy
 019063005014	019062005	name
 019063005015	019062005	i
 019063005016	019062005	will
 019063005017	019062005	lift
 019063005018	019062005	up
 019063005019	019062005	my
 019063005020	019062005	hands
 019063005021	019062005	.
 019063006001	019062006	let
 019063006002	019062006	my
 019063006003	019062006	soul
 019063006004	019062006	be
 019063006005	019062006	filled
 019063006006	019062006	as
 019063006007	019062006	with
 019063006008	019062006	marrow
 019063006009	019062006	and
 019063006010	019062006	fatness
