id	source_verse	text
03009006007	03009006	повелел
03009006008	03009006	Господь
03009006009	03009006	сделать
03009006010	03009006	,
03009006011	03009006	и
03009006012	03009006	явится
03009006013	03009006	вам
03009006014	03009006	слава
03009006015	03009006	Господня
03009006016	03009006	.
03009007001	03009007	И
03009007002	03009007	сказал
03009007003	03009007	Моисей
03009007004	03009007	Аарону
03009007005	03009007	:
03009007006	03009007	приступи
03009007007	03009007	к
03009007008	03009007	жертвеннику
03009007009	03009007	и
03009007010	03009007	соверши
03009007011	03009007	жертву
03009007012	03009007	твою
03009007013	03009007	о
03009007014	03009007	грехе
03009007015	03009007	и
03009007016	03009007	всесожжение
03009007017	03009007	твое
03009007018	03009007	,
03009007019	03009007	и
03009007020	03009007	очисти
03009007021	03009007	себя
03009007022	03009007	и
03009007023	03009007	народ
03009007024	03009007	,
03009007025	03009007	и
03009007026	03009007	сделай
03009007027	03009007	приношение
03009007028	03009007	от
03009007029	03009007	народа
03009007030	03009007	,
03009007031	03009007	и
03009007032	03009007	очисти
03009007033	03009007	их
03009007034	03009007	,
03009007035	03009007	как
03009007036	03009007	повелел
03009007037	03009007	Господь
03009007038	03009007	.
03009008001	03009008	И
03009008002	03009008	приступил
03009008003	03009008	Аарон
03009008004	03009008	к
03009008005	03009008	жертвеннику
03009008006	03009008	,
03009008007	03009008	и
03009008008	03009008	заколол
03009008009	03009008	тельца
03009008010	03009008	,
03009008011	03009008	который
03009008012	03009008	за
03009008013	03009008	него
03009008014	03009008	,
03009008015	03009008	в
03009008016	03009008	жертву
03009008017	03009008	за
03009008018	03009008	грех
03009008019	03009008	;
03009009001	03009009	сыны
03009009002	03009009	Аарона
03009009003	03009009	поднесли
03009009004	03009009	ему
03009009005	03009009	кровь
03009009006	03009009	,
03009009007	03009009	и
03009009008	03009009	он
03009009009	03009009	омочил
03009009010	03009009	перст
03009009011	03009009	свой
03009009012	03009009	в
03009009013	03009009	крови
03009009014	03009009	и
03009009015	03009009	возложил
03009009016	03009009	на
03009009017	03009009	роги
03009009018	03009009	жертвенника
03009009019	03009009	,
03009009020	03009009	а
03009009021	03009009	остальную
03009009022	03009009	кровь
03009009023	03009009	вылил
03009009024	03009009	к
03009009025	03009009	подножию
03009009026	03009009	жертвенника
03009009027	03009009	,
03009010001	03009010	а
03009010002	03009010	тук
03009010003	03009010	,
03009010004	03009010	и
03009010005	03009010	почки
03009010006	03009010	,
03009010007	03009010	и
03009010008	03009010	сальник
03009010009	03009010	на
03009010010	03009010	печени
03009010011	03009010	от
03009010012	03009010	жертвы
03009010013	03009010	за
03009010014	03009010	грех
03009010015	03009010	сжег
03009010016	03009010	на
03009010017	03009010	жертвеннике
03009010018	03009010	,
03009010019	03009010	как
03009010020	03009010	повелел
03009010021	03009010	Господь
03009010022	03009010	Моисею
03009010023	03009010	;
03009011001	03009011	мясо
03009011002	03009011	же
03009011003	03009011	и
03009011004	03009011	кожу
03009011005	03009011	сжег
03009011006	03009011	на
03009011007	03009011	огне
03009011008	03009011	вне
03009011009	03009011	стана
03009011010	03009011	.
03009012001	03009012	И
03009012002	03009012	заколол
03009012003	03009012	всесожжение
03009012004	03009012	,
03009012005	03009012	и
03009012006	03009012	сыны
03009012007	03009012	Аарона
03009012008	03009012	поднесли
03009012009	03009012	ему
03009012010	03009012	кровь
03009012011	03009012	;
03009012012	03009012	он
03009012013	03009012	покропил
03009012014	03009012	ею
03009012015	03009012	на
03009012016	03009012	жертвенник
03009012017	03009012	со
03009012018	03009012	всех
03009012019	03009012	сторон
03009012020	03009012	;
03009013001	03009013	и
03009013002	03009013	принесли
03009013003	03009013	ему
03009013004	03009013	всесожжение
03009013005	03009013	в
03009013006	03009013	кусках
03009013007	03009013	и
03009013008	03009013	голову
03009013009	03009013	,
03009013010	03009013	и
03009013011	03009013	он
03009013012	03009013	сжег
03009013013	03009013	на
03009013014	03009013	жертвеннике
03009013015	03009013	,
03009014001	03009014	а
03009014002	03009014	внутренности
03009014003	03009014	и
03009014004	03009014	ноги
03009014005	03009014	омыл
03009014006	03009014	и
03009014007	03009014	сжег
03009014008	03009014	со
03009014009	03009014	всесожжением
03009014010	03009014	на
03009014011	03009014	жертвеннике
03009014012	03009014	.
03009015001	03009015	И
03009015002	03009015	принес
03009015003	03009015	приношение
03009015004	03009015	от
03009015005	03009015	народа
03009015006	03009015	,
03009015007	03009015	и
03009015008	03009015	взял
03009015009	03009015	от
03009015010	03009015	народа
03009015011	03009015	козла
03009015012	03009015	за
03009015013	03009015	грех
03009015014	03009015	,
03009015015	03009015	и
03009015016	03009015	заколол
03009015017	03009015	его
03009015018	03009015	,
03009015019	03009015	и
03009015020	03009015	принес
03009015021	03009015	его
03009015022	03009015	в
03009015023	03009015	жертву
03009015024	03009015	за
03009015025	03009015	грех
03009015026	03009015	,
03009015027	03009015	как
03009015028	03009015	и
03009015029	03009015	прежнего
03009015030	03009015	.
03009016001	03009016	И
03009016002	03009016	принес
03009016003	03009016	всесожжение
03009016004	03009016	,
03009016005	03009016	и
03009016006	03009016	совершил
03009016007	03009016	его
03009016008	03009016	по
03009016009	03009016	уставу
03009016010	03009016	.
03009017001	03009017	И
03009017002	03009017	принес
03009017003	03009017	приношение
03009017004	03009017	хлебное
03009017005	03009017	,
03009017006	03009017	и
03009017007	03009017	наполнил
03009017008	03009017	им
03009017009	03009017	руки
03009017010	03009017	свои
03009017011	03009017	,
03009017012	03009017	и
03009017013	03009017	сжег
03009017014	03009017	на
03009017015	03009017	жертвеннике
03009017016	03009017	сверх
03009017017	03009017	утреннего
03009017018	03009017	всесожжения
03009017019	03009017	.
03009018001	03009018	И
03009018002	03009018	заколол
03009018003	03009018	вола
03009018004	03009018	и
03009018005	03009018	овна
03009018006	03009018	,
03009018007	03009018	которые
03009018008	03009018	от
03009018009	03009018	народа
03009018010	03009018	,
03009018011	03009018	в
03009018012	03009018	жертву
03009018013	03009018	мирную
03009018014	03009018	;
03009018015	03009018	и
03009018016	03009018	сыны
03009018017	03009018	Аарона
03009018018	03009018	поднесли
03009018019	03009018	ему
03009018020	03009018	кровь
03009018021	03009018	,
03009018022	03009018	и
03009018023	03009018	он
03009018024	03009018	покропил
03009018025	03009018	ею
03009018026	03009018	на
03009018027	03009018	жертвенник
03009018028	03009018	со
03009018029	03009018	всех
03009018030	03009018	сторон
03009018031	03009018	;
03009019001	03009019	поднесли
03009019002	03009019	и
03009019003	03009019	тук
03009019004	03009019	из
03009019005	03009019	вола
03009019006	03009019	,
03009019007	03009019	и
03009019008	03009019	из
03009019009	03009019	овна
03009019010	03009019	курдюк
03009019011	03009019	,
03009019012	03009019	и
03009019013	03009019	[
03009019014	03009019	тук
03009019015	03009019	]
03009019016	03009019	,
03009019017	03009019	покрывающий
03009019018	03009019	[
03009019019	03009019	внутренности
03009019020	03009019	]
03009019021	03009019	,
03009019022	03009019	почки
03009019023	03009019	и
03009019024	03009019	сальник
03009019025	03009019	на
03009019026	03009019	печени
03009019027	03009019	,
03009020001	03009020	и
03009020002	03009020	положили
03009020003	03009020	тук
03009020004	03009020	на
03009020005	03009020	грудь
03009020006	03009020	,
03009020007	03009020	и
03009020008	03009020	он
03009020009	03009020	сжег
03009020010	03009020	тук
03009020011	03009020	на
03009020012	03009020	жертвеннике
03009020013	03009020	;
03009021001	03009021	грудь
03009021002	03009021	же
03009021003	03009021	и
03009021004	03009021	правое
03009021005	03009021	плечо
03009021006	03009021	принес
03009021007	03009021	Аарон
03009021008	03009021	,
03009021009	03009021	потрясая
03009021010	03009021	пред
03009021011	03009021	лицом
03009021012	03009021	Господним
03009021013	03009021	,
03009021014	03009021	как
03009021015	03009021	повелел
03009021016	03009021	Моисей
03009021017	03009021	.
03009022001	03009022	И
03009022002	03009022	поднял
03009022003	03009022	Аарон
03009022004	03009022	руки
03009022005	03009022	свои
03009022006	03009022	,
03009022007	03009022	обратившись
03009022008	03009022	к
03009022009	03009022	народу
03009022010	03009022	,
03009022011	03009022	и
03009022012	03009022	благословил
03009022013	03009022	его
03009022014	03009022	,
03009022015	03009022	и
03009022016	03009022	сошел
03009022017	03009022	,
03009022018	03009022	совершив
03009022019	03009022	жертву
03009022020	03009022	за
03009022021	03009022	грех
03009022022	03009022	,
03009022023	03009022	всесожжение
03009022024	03009022	и
03009022025	03009022	жертву
03009022026	03009022	мирную
03009022027	03009022	.
03009023001	03009023	И
03009023002	03009023	вошли
03009023003	03009023	Моисей
03009023004	03009023	и
03009023005	03009023	Аарон
03009023006	03009023	в
03009023007	03009023	скинию
03009023008	03009023	собрания
03009023009	03009023	,
03009023010	03009023	и
03009023011	03009023	вышли
03009023012	03009023	,
03009023013	03009023	и
03009023014	03009023	благословили
03009023015	03009023	народ
03009023016	03009023	.
03009023017	03009023	И
03009023018	03009023	явилась
03009023019	03009023	слава
03009023020	03009023	Господня
03009023021	03009023	всему
03009023022	03009023	народу
03009023023	03009023	:
03009024001	03009024	и
03009024002	03009024	вышел
03009024003	03009024	огонь
03009024004	03009024	от
03009024005	03009024	Господа
03009024006	03009024	,
03009024007	03009024	и
03009024008	03009024	сжег
03009024009	03009024	на
03009024010	03009024	жертвеннике
03009024011	03009024	всесожжение
03009024012	03009024	и
03009024013	03009024	тук
03009024014	03009024	;
03009024015	03009024	и
03009024016	03009024	видел
03009024017	03009024	весь
03009024018	03009024	народ
03009024019	03009024	,
03009024020	03009024	и
03009024021	03009024	воскликнул
03009024022	03009024	от
03009024023	03009024	радости
03009024024	03009024	,
03009024025	03009024	и
03009024026	03009024	пал
03009024027	03009024	на
03009024028	03009024	лицо
03009024029	03009024	свое
03009024030	03009024	.
03010001001	03010001	Надав
03010001002	03010001	и
03010001003	03010001	Авиуд
03010001004	03010001	,
03010001005	03010001	сыны
03010001006	03010001	Аароновы
03010001007	03010001	,
03010001008	03010001	взяли
03010001009	03010001	каждый
03010001010	03010001	свою
03010001011	03010001	кадильницу
03010001012	03010001	,
03010001013	03010001	и
03010001014	03010001	положили
03010001015	03010001	в
03010001016	03010001	них
03010001017	03010001	огня
03010001018	03010001	,
03010001019	03010001	и
03010001020	03010001	вложили
03010001021	03010001	в
03010001022	03010001	него
03010001023	03010001	курений
03010001024	03010001	,
03010001025	03010001	и
03010001026	03010001	принесли
03010001027	03010001	пред
03010001028	03010001	Господа
03010001029	03010001	огонь
03010001030	03010001	чуждый
03010001031	03010001	,
03010001032	03010001	которого
03010001033	03010001	Он
03010001034	03010001	не
03010001035	03010001	велел
03010001036	03010001	им
03010001037	03010001	;
03010002001	03010002	и
03010002002	03010002	вышел
03010002003	03010002	огонь
03010002004	03010002	от
03010002005	03010002	Господа
03010002006	03010002	,
03010002007	03010002	и
03010002008	03010002	сжег
03010002009	03010002	их
03010002010	03010002	,
03010002011	03010002	и
03010002012	03010002	умерли
03010002013	03010002	они
03010002014	03010002	пред
03010002015	03010002	лицом
03010002016	03010002	Господним
03010002017	03010002	.
03010003001	03010003	И
03010003002	03010003	сказал
03010003003	03010003	Моисей
03010003004	03010003	Аарону
03010003005	03010003	:
03010003006	03010003	вот
03010003007	03010003	о
03010003008	03010003	чем
03010003009	03010003	говорил
03010003010	03010003	Господь
03010003011	03010003	,
03010003012	03010003	когда
03010003013	03010003	сказал
03010003014	03010003	:
03010003015	03010003	в
03010003016	03010003	приближающихся
03010003017	03010003	ко
03010003018	03010003	Мне
03010003019	03010003	освящусь
03010003020	03010003	и
03010003021	03010003	пред
03010003022	03010003	всем
03010003023	03010003	народом
03010003024	03010003	прославлюсь
03010003025	03010003	.
03010003026	03010003	Аарон
03010003027	03010003	молчал
03010003028	03010003	.
03010004001	03010004	И
03010004002	03010004	позвал
03010004003	03010004	Моисей
03010004004	03010004	Мисаила
03010004005	03010004	и
03010004006	03010004	Елцафана
03010004007	03010004	,
03010004008	03010004	сынов
03010004009	03010004	Узиила
03010004010	03010004	,
03010004011	03010004	дяди
03010004012	03010004	Ааронова
03010004013	03010004	,
03010004014	03010004	и
03010004015	03010004	сказал
03010004016	03010004	им
03010004017	03010004	:
03010004018	03010004	пойдите
03010004019	03010004	,
03010004020	03010004	вынесите
03010004021	03010004	братьев
03010004022	03010004	ваших
03010004023	03010004	из
03010004024	03010004	святилища
03010004025	03010004	за
03010004026	03010004	стан
03010004027	03010004	.
03010005001	03010005	И
03010005002	03010005	пошли
03010005003	03010005	,
03010005004	03010005	и
03010005005	03010005	вынесли
03010005006	03010005	их
03010005007	03010005	в
03010005008	03010005	хитонах
03010005009	03010005	их
03010005010	03010005	за
03010005011	03010005	стан
03010005012	03010005	,
03010005013	03010005	как
03010005014	03010005	сказал
03010005015	03010005	Моисей
03010005016	03010005	.
03010006001	03010006	Аарону
03010006002	03010006	же
03010006003	03010006	,
03010006004	03010006	и
03010006005	03010006	Елеазару
03010006006	03010006	,
03010006007	03010006	и
03010006008	03010006	Ифамару
03010006009	03010006	,
03010006010	03010006	сынам
03010006011	03010006	его
03010006012	03010006	,
03010006013	03010006	Моисей
03010006014	03010006	сказал
03010006015	03010006	:
03010006016	03010006	голов
03010006017	03010006	ваших
03010006018	03010006	не
03010006019	03010006	обнажайте
03010006020	03010006	и
03010006021	03010006	одежд
03010006022	03010006	ваших
03010006023	03010006	не
03010006024	03010006	раздирайте
03010006025	03010006	,
03010006026	03010006	чтобы
03010006027	03010006	вам
03010006028	03010006	не
03010006029	03010006	умереть
03010006030	03010006	и
03010006031	03010006	не
03010006032	03010006	навести
03010006033	03010006	гнева
03010006034	03010006	на
03010006035	03010006	все
03010006036	03010006	общество
03010006037	03010006	;
03010006038	03010006	но
03010006039	03010006	братья
03010006040	03010006	ваши
03010006041	03010006	,
03010006042	03010006	весь
03010006043	03010006	дом
03010006044	03010006	Израилев
03010006045	03010006	,
03010006046	03010006	могут
03010006047	03010006	плакать
03010006048	03010006	о
03010006049	03010006	сожженных
03010006050	03010006	,
03010006051	03010006	которых
03010006052	03010006	сожег
03010006053	03010006	Господь
03010006054	03010006	,
03010007001	03010007	и
03010007002	03010007	из
03010007003	03010007	дверей
03010007004	03010007	скинии
03010007005	03010007	собрания
03010007006	03010007	не
03010007007	03010007	выходите
03010007008	03010007	,
03010007009	03010007	чтобы
03010007010	03010007	не
03010007011	03010007	умереть
03010007012	03010007	вам
03010007013	03010007	,
03010007014	03010007	ибо
03010007015	03010007	на
03010007016	03010007	вас
03010007017	03010007	елей
03010007018	03010007	помазания
03010007019	03010007	Господня
03010007020	03010007	.
03010007021	03010007	И
03010007022	03010007	сделали
03010007023	03010007	по
03010007024	03010007	слову
03010007025	03010007	Моисея
03010007026	03010007	.
03010008001	03010008	И
03010008002	03010008	сказал
03010008003	03010008	Господь
03010008004	03010008	Аарону
03010008005	03010008	,
03010008006	03010008	говоря
03010008007	03010008	:
03010009001	03010009	вина
03010009002	03010009	и
03010009003	03010009	крепких
03010009004	03010009	напитков
03010009005	03010009	не
03010009006	03010009	пей
03010009007	03010009	ты
03010009008	03010009	и
03010009009	03010009	сыны
03010009010	03010009	твои
03010009011	03010009	с
03010009012	03010009	тобою
03010009013	03010009	,
03010009014	03010009	когда
03010009015	03010009	входите
03010009016	03010009	в
03010009017	03010009	скинию
03010009018	03010009	собрания
03010009019	03010009	,
03010009020	03010009	[
03010009021	03010009	или
03010009022	03010009	приступаете
03010009023	03010009	к
03010009024	03010009	жертвеннику
03010009025	03010009	,
03010009026	03010009	]
03010009027	03010009	чтобы
03010009028	03010009	не
03010009029	03010009	умереть
03010009030	03010009	.
03010009031	03010009	Это
03010009032	03010009	вечное
03010009033	03010009	постановление
03010009034	03010009	в
03010009035	03010009	роды
03010009036	03010009	ваши
03010009037	03010009	,
03010010001	03010010	чтобы
03010010002	03010010	вы
03010010003	03010010	могли
03010010004	03010010	отличать
03010010005	03010010	священное
03010010006	03010010	от
03010010007	03010010	несвященного
03010010008	03010010	и
03010010009	03010010	нечистое
03010010010	03010010	от
03010010011	03010010	чистого
03010010012	03010010	,
03010011001	03010011	и
03010011002	03010011	научать
03010011003	03010011	сынов
03010011004	03010011	Израилевых
03010011005	03010011	всем
03010011006	03010011	уставам
03010011007	03010011	,
03010011008	03010011	которые
03010011009	03010011	изрек
03010011010	03010011	им
03010011011	03010011	Господь
03010011012	03010011	чрез
03010011013	03010011	Моисея
03010011014	03010011	.
03010012001	03010012	И
03010012002	03010012	сказал
03010012003	03010012	Моисей
03010012004	03010012	Аарону
03010012005	03010012	и
03010012006	03010012	Елеазару
03010012007	03010012	и
03010012008	03010012	Ифамару
03010012009	03010012	,
03010012010	03010012	оставшимся
03010012011	03010012	сынам
03010012012	03010012	его
03010012013	03010012	:
03010012014	03010012	возьмите
03010012015	03010012	приношение
03010012016	03010012	хлебное
03010012017	03010012	,
03010012018	03010012	оставшееся
03010012019	03010012	от
03010012020	03010012	жертв
03010012021	03010012	Господних
03010012022	03010012	,
03010012023	03010012	и
03010012024	03010012	ешьте
03010012025	03010012	его
03010012026	03010012	,
03010012027	03010012	пресное
03010012028	03010012	,
03010012029	03010012	у
03010012030	03010012	жертвенника
03010012031	03010012	,
03010012032	03010012	ибо
03010012033	03010012	это
03010012034	03010012	великая
03010012035	03010012	святыня
03010012036	03010012	;
03010013001	03010013	и
03010013002	03010013	ешьте
03010013003	03010013	его
03010013004	03010013	на
03010013005	03010013	святом
03010013006	03010013	месте
03010013007	03010013	,
03010013008	03010013	ибо
03010013009	03010013	это
03010013010	03010013	участок
03010013011	03010013	твой
03010013012	03010013	и
03010013013	03010013	участок
03010013014	03010013	сынов
03010013015	03010013	твоих
03010013016	03010013	из
03010013017	03010013	жертв
03010013018	03010013	Господних
03010013019	03010013	:
03010013020	03010013	так
03010013021	03010013	мне
03010013022	03010013	повелено
03010013023	03010013	[
03010013024	03010013	от
03010013025	03010013	Господа
03010013026	03010013	;
03010013027	03010013	]
03010014001	03010014	и
03010014002	03010014	грудь
03010014003	03010014	потрясания
03010014004	03010014	и
03010014005	03010014	плечо
03010014006	03010014	возношения
03010014007	03010014	ешьте
03010014008	03010014	на
03010014009	03010014	чистом
03010014010	03010014	месте
03010014011	03010014	,
03010014012	03010014	ты
03010014013	03010014	и
03010014014	03010014	сыновья
03010014015	03010014	твои
03010014016	03010014	и
03010014017	03010014	дочери
03010014018	03010014	твои
03010014019	03010014	с
03010014020	03010014	тобою
03010014021	03010014	,
03010014022	03010014	ибо
03010014023	03010014	это
03010014024	03010014	дано
03010014025	03010014	в
03010014026	03010014	участок
03010014027	03010014	тебе
03010014028	03010014	и
03010014029	03010014	в
03010014030	03010014	участок
03010014031	03010014	сынам
03010014032	03010014	твоим
03010014033	03010014	из
03010014034	03010014	мирных
03010014035	03010014	жертв
03010014036	03010014	сынов
03010014037	03010014	Израилевых
03010014038	03010014	;
03010015001	03010015	плечо
03010015002	03010015	возношения
03010015003	03010015	и
03010015004	03010015	грудь
03010015005	03010015	потрясания
03010015006	03010015	должны
03010015007	03010015	они
03010015008	03010015	приносить
03010015009	03010015	с
03010015010	03010015	жертвами
03010015011	03010015	тука
03010015012	03010015	,
03010015013	03010015	потрясая
03010015014	03010015	пред
03010015015	03010015	лицом
03010015016	03010015	Господним
03010015017	03010015	,
03010015018	03010015	и
03010015019	03010015	да
03010015020	03010015	будет
03010015021	03010015	это
03010015022	03010015	вечным
03010015023	03010015	участком
03010015024	03010015	тебе
03010015025	03010015	и
03010015026	03010015	сыновьям
03010015027	03010015	твоим
03010015028	03010015	[
03010015029	03010015	и
03010015030	03010015	дочерям
03010015031	03010015	твоим
03010015032	03010015	]
03010015033	03010015	с
03010015034	03010015	тобою
03010015035	03010015	,
03010015036	03010015	как
03010015037	03010015	повелел
03010015038	03010015	Господь
03010015039	03010015	[
03010015040	03010015	Моисею
03010015041	03010015	]
03010015042	03010015	.
03010016001	03010016	И
03010016002	03010016	козла
03010016003	03010016	жертвы
03010016004	03010016	за
03010016005	03010016	грех
03010016006	03010016	искал
03010016007	03010016	Моисей
03010016008	03010016	–
03010016009	03010016	и
03010016010	03010016	вот
03010016011	03010016	он
03010016012	03010016	сожжен
03010016013	03010016	.
03010016014	03010016	И
03010016015	03010016	разгневался
03010016016	03010016	[
03010016017	03010016	Моисей
03010016018	03010016	]
03010016019	03010016	на
03010016020	03010016	Елеазара
03010016021	03010016	и
03010016022	03010016	Ифамара
03010016023	03010016	,
03010016024	03010016	оставшихся
03010016025	03010016	сынов
03010016026	03010016	Аароновых
03010016027	03010016	,
03010016028	03010016	и
03010016029	03010016	сказал
03010016030	03010016	:
03010017001	03010017	почему
03010017002	03010017	вы
03010017003	03010017	не
03010017004	03010017	ели
03010017005	03010017	жертвы
03010017006	03010017	за
03010017007	03010017	грех
03010017008	03010017	на
03010017009	03010017	святом
03010017010	03010017	месте
03010017011	03010017	?
03010017012	03010017	Ибо
03010017013	03010017	она
03010017014	03010017	святыня
03010017015	03010017	великая
03010017016	03010017	,
03010017017	03010017	и
03010017018	03010017	она
03010017019	03010017	дана
03010017020	03010017	вам
03010017021	03010017	,
03010017022	03010017	чтобы
03010017023	03010017	снимать
03010017024	03010017	грехи
03010017025	03010017	с
03010017026	03010017	общества
03010017027	03010017	и
03010017028	03010017	очищать
03010017029	03010017	их
03010017030	03010017	пред
03010017031	03010017	Господом
03010017032	03010017	;
03010018001	03010018	вот
03010018002	03010018	,
03010018003	03010018	кровь
03010018004	03010018	ее
03010018005	03010018	не
03010018006	03010018	внесена
03010018007	03010018	внутрь
03010018008	03010018	святилища
03010018009	03010018	,
03010018010	03010018	а
03010018011	03010018	вы
03010018012	03010018	должны
03010018013	03010018	были
03010018014	03010018	есть
03010018015	03010018	ее
03010018016	03010018	на
03010018017	03010018	святом
03010018018	03010018	месте
03010018019	03010018	,
03010018020	03010018	как
03010018021	03010018	повелено
03010018022	03010018	мне
03010018023	03010018	.
03010019001	03010019	Аарон
03010019002	03010019	сказал
03010019003	03010019	Моисею
03010019004	03010019	:
03010019005	03010019	вот
03010019006	03010019	,
03010019007	03010019	сегодня
03010019008	03010019	принесли
03010019009	03010019	они
03010019010	03010019	жертву
03010019011	03010019	свою
03010019012	03010019	за
03010019013	03010019	грех
03010019014	03010019	и
03010019015	03010019	всесожжение
03010019016	03010019	свое
03010019017	03010019	пред
03010019018	03010019	Господом
03010019019	03010019	,
03010019020	03010019	и
03010019021	03010019	это
03010019022	03010019	случилось
03010019023	03010019	со
03010019024	03010019	мною
03010019025	03010019	.
03010019026	03010019	Если
03010019027	03010019	я
03010019028	03010019	сегодня
03010019029	03010019	съем
03010019030	03010019	жертву
03010019031	03010019	за
03010019032	03010019	грех
03010019033	03010019	,
03010019034	03010019	будет
03010019035	03010019	ли
03010019036	03010019	это
03010019037	03010019	угодно
03010019038	03010019	Господу
03010019039	03010019	?
03010020001	03010020	И
03010020002	03010020	услышал
03010020003	03010020	Моисей
03010020004	03010020	,
03010020005	03010020	и
03010020006	03010020	одобрил
03010020007	03010020	.
03011001001	03011001	И
03011001002	03011001	сказал
03011001003	03011001	Господь
03011001004	03011001	Моисею
03011001005	03011001	и
03011001006	03011001	Аарону
03011001007	03011001	,
03011001008	03011001	говоря
03011001009	03011001	им
03011001010	03011001	:
03011002001	03011002	скажите
03011002002	03011002	сынам
03011002003	03011002	Израилевым
03011002004	03011002	:
03011002005	03011002	вот
03011002006	03011002	животные
03011002007	03011002	,
03011002008	03011002	которых
03011002009	03011002	можно
03011002010	03011002	вам
03011002011	03011002	есть
03011002012	03011002	из
03011002013	03011002	всего
03011002014	03011002	скота
03011002015	03011002	на
03011002016	03011002	земле
03011002017	03011002	:
03011003001	03011003	всякий
03011003002	03011003	скот
03011003003	03011003	,
03011003004	03011003	у
03011003005	03011003	которого
03011003006	03011003	раздвоены
03011003007	03011003	копыта
03011003008	03011003	,
03011003009	03011003	и
03011003010	03011003	на
03011003011	03011003	копытах
03011003012	03011003	глубокий
03011003013	03011003	разрез
03011003014	03011003	,
03011003015	03011003	и
03011003016	03011003	который
03011003017	03011003	жует
03011003018	03011003	жвачку
03011003019	03011003	,
03011003020	03011003	ешьте
03011003021	03011003	;
03011004001	03011004	только
03011004002	03011004	сих
03011004003	03011004	не
03011004004	03011004	ешьте
03011004005	03011004	из
03011004006	03011004	жующих
03011004007	03011004	жвачку
03011004008	03011004	и
03011004009	03011004	имеющих
03011004010	03011004	раздвоенные
03011004011	03011004	копыта
03011004012	03011004	:
03011004013	03011004	верблюда
03011004014	03011004	,
03011004015	03011004	потому
03011004016	03011004	что
03011004017	03011004	он
03011004018	03011004	жует
03011004019	03011004	жвачку
03011004020	03011004	,
03011004021	03011004	но
03011004022	03011004	копыта
03011004023	03011004	у
03011004024	03011004	него
03011004025	03011004	не
03011004026	03011004	раздвоены
03011004027	03011004	,
03011004028	03011004	нечист
03011004029	03011004	он
03011004030	03011004	для
03011004031	03011004	вас
03011004032	03011004	;
03011005001	03011005	и
03011005002	03011005	тушканчика
03011005003	03011005	,
03011005004	03011005	потому
03011005005	03011005	что
03011005006	03011005	он
03011005007	03011005	жует
03011005008	03011005	жвачку
03011005009	03011005	,
03011005010	03011005	но
03011005011	03011005	копыта
03011005012	03011005	у
03011005013	03011005	него
03011005014	03011005	не
03011005015	03011005	раздвоены
03011005016	03011005	,
03011005017	03011005	нечист
03011005018	03011005	он
03011005019	03011005	для
03011005020	03011005	вас
03011005021	03011005	;
03011006001	03011006	и
03011006002	03011006	зайца
03011006003	03011006	,
03011006004	03011006	потому
03011006005	03011006	что
03011006006	03011006	он
03011006007	03011006	жует
03011006008	03011006	жвачку
03011006009	03011006	,
03011006010	03011006	но
03011006011	03011006	копыта
03011006012	03011006	у
03011006013	03011006	него
03011006014	03011006	не
03011006015	03011006	раздвоены
03011006016	03011006	,
03011006017	03011006	нечист
03011006018	03011006	он
03011006019	03011006	для
03011006020	03011006	вас
03011006021	03011006	;
03011007001	03011007	и
03011007002	03011007	свиньи
03011007003	03011007	,
03011007004	03011007	потому
03011007005	03011007	что
03011007006	03011007	копыта
03011007007	03011007	у
03011007008	03011007	нее
03011007009	03011007	раздвоены
03011007010	03011007	и
03011007011	03011007	на
03011007012	03011007	копытах
03011007013	03011007	разрез
03011007014	03011007	глубокий
03011007015	03011007	,
03011007016	03011007	но
03011007017	03011007	она
03011007018	03011007	не
03011007019	03011007	жует
03011007020	03011007	жвачки
03011007021	03011007	,
03011007022	03011007	нечиста
03011007023	03011007	она
03011007024	03011007	для
03011007025	03011007	вас
03011007026	03011007	;
03011008001	03011008	мяса
03011008002	03011008	их
03011008003	03011008	не
03011008004	03011008	ешьте
03011008005	03011008	и
03011008006	03011008	к
03011008007	03011008	трупам
03011008008	03011008	их
03011008009	03011008	не
03011008010	03011008	прикасайтесь
03011008011	03011008	;
03011008012	03011008	нечисты
03011008013	03011008	они
03011008014	03011008	для
03011008015	03011008	вас
03011008016	03011008	.
03011009001	03011009	Из
03011009002	03011009	всех
03011009003	03011009	животных
03011009004	03011009	,
03011009005	03011009	которые
03011009006	03011009	в
03011009007	03011009	воде
03011009008	03011009	,
03011009009	03011009	ешьте
03011009010	03011009	сих
03011009011	03011009	:
03011009012	03011009	у
03011009013	03011009	которых
03011009014	03011009	есть
03011009015	03011009	перья
03011009016	03011009	и
03011009017	03011009	чешуя
03011009018	03011009	(
03011009019	03011009	в
03011009020	03011009	воде
03011009021	03011009	,
03011009022	03011009	в
03011009023	03011009	морях
03011009024	03011009	ли
03011009025	03011009	,
03011009026	03011009	или
03011009027	03011009	реках
03011009028	03011009	)
03011009029	03011009	,
03011009030	03011009	тех
03011009031	03011009	ешьте
03011009032	03011009	;
03011010001	03011010	а
03011010002	03011010	все
03011010003	03011010	те
03011010004	03011010	,
03011010005	03011010	у
03011010006	03011010	которых
03011010007	03011010	нет
03011010008	03011010	перьев
03011010009	03011010	и
03011010010	03011010	чешуи
03011010011	03011010	(
03011010012	03011010	в
