id	source_verse	text	id_range_end	source_verse_range_end
40014003	40014003	Sebelum itu Herodes telah memerintahkan supaya Yahya ditangkap, diikat dan dipenjarakan, disebabkan Herodias, isteri saudaranya Filipus.		
40014004	40014004	Yahya telah memberitahu Herodes, ‘Tuan bersalah mengahwini Herodias’		
40014005	40014005	Herodes hendak membunuh Yahya tetapi takut kerana rakyat menganggapnya seorang nabi.		
40014006	40014006	Pada hari jadi Herodes, anak perempuan Herodias menari di hadapan majlis.		
40014007	40014007	Oleh sebab terlalu menikmati tarian itu, Herodes bersumpah akan memberikan apa saja yang diminta oleh gadis itu.		
40014008	40014008	Disuruh oleh ibunya, gadis itu memohon kepala Yahya Pengimad di atas talam pada waktu itu juga.		
40014009	40014009	Walaupun dengan berat hati, Herodes terpaksa menunaikan permintaan itu kerana telah bersumpah di hadapan majlisnya.		
40014010	40014010	Herodes pun memerintahkan orang pergi memancung kepala Yahya di penjara.		
40014011	40014011	Kepala Yahya diletakkan di atas talam dan diberikan kepada gadis itu. Gadis itu menyerahkan kepala Yahya kepada ibunya.		
40014012	40014012	Selepas itu pengikut Yahya datang mengambil jenazahnya dan mengebumikannya. Kemudian mereka pergi memberitahu Isa tentangnya.		
40014013	40014013	Sebaik-baik mendengar tentang Yahya, Isa menaiki perahu dan pergi seorang diri ke suatu tempat sunyi. Namun, orang ramai mendapat tahu lalu mengikut Isa melalui jalan darat dari kota.		
40014014	40014014	Setelah Isa turun dari perahu dan melihat mereka, hati-Nya berasa kasihan lalu Dia menyembuhkan orang yang sakit di kalangan mereka.		
40014015	40014015	Apabila menjelang petang, para pengikut Isa mendapatkan-Nya lalu berkata, ‘Hari sudah hampir malam dan kawasan ini terpencil. Suruhlah orang yang ramai ini pergi, supaya dapat membeli makanan di pekan.’		
40014016	40014016	Tetapi Isa menjawab, ‘Mereka tidak usah pergi. Berilah mereka makan.’		
40014017	40014017	Kata para pengikut Isa, ‘Kita hanya ada lima buku roti dan dua ekor ikan.’		
40014018	40014018	Isa berkata, ‘Bawalah makanan itu kepada-Ku.’		
40014019	40014019	Dia menyuruh orang ramai itu duduk di atas rumput. Dia mengambil makanan itu dan menengadah ke langit mengucap syukur kepada Allah. Kemudian Dia memecah-mecahkan roti itu dan menghulurkannya kepada para pengikut-Nya supaya diberikan kepada orang ramai itu.		
40014020	40014020	Setiap orang makan sehingga kenyang dan lebihan yang dikumpulkan oleh para pengikut Isa sebanyak dua belas bakul.		
40014021	40014021	Jumlah yang makan kira-kira lima ribu orang lelaki, belum dihitung wanita dan kanak-kanak.		
40014022	40014022	Setelah itu Isa menyuruh para pengikut-Nya menaiki perahu dan pergi ke seberang dahulu sementara Dia menyuruh orang ramai itu pulang.		
40014023	40014023	Setelah menyuruh mereka pulang, Isa naik ke bukit seorang diri lalu berdoa. Apabila hari sudah lewat petang, Isa berada di situ seorang diri.		
40014024	40014024	Ketika itu perahu yang dinaiki oleh para pengikut-Nya sudah jauh ke tengah, terumbang-ambing kerana angin berhembus dari arah bertentangan.		
40014025	40014025	Antara dinihari dan pagi, Isa berjalan di atas air menghampiri mereka.		
40014026	40014026	Apabila mereka melihat-Nya berjalan di atas air, mereka ketakutan lalu menjerit, ‘Hantu!’		
40014027	40014027	Isa segera berkata kepada mereka, ‘Tenanglah. Aku Isa. Jangan takut.’		
40014028	40014028	Petrus berkata, ‘Junjungan, jika benar Engkau, suruhlah aku berjalan di atas air mendapatkan-Mu.’		
40014029	40014029	‘Marilah,’ sahut Isa. Petrus turun dari perahu dan mula berjalan di atas air ke arah Isa.		
40014030	40014030	Tetapi apabila menyedari betapa kencangnya angin, Petrus berasa takut lalu mula tenggelam. ‘Junjungan! Selamatkan aku!’ serunya.		
40014031	40014031	Isa segera menghulurkan tangan memegangnya lalu berkata, ‘Engkau yang kurang percaya, mengapa engkau ragu?’		
40014032	40014032	Kedua-dua mereka menaiki perahu dan angin pun tiada.		
40014033	40014033	Selepas itu para pengikut Isa yang di dalam perahu menyembah-Nya sambil berkata, ‘Sesungguhnya Engkaulah Putera Allah!’		
40014034	40014034	Mereka menyeberang ke Genesaret.		
40014035	40014035	Orang di situ mengenal Isa lalu menyebarkan berita kedatangan-Nya ke serata daerah itu. Ramailah dibawa orang sakit kepada-Nya.		
40014036	40014036	Mereka merayu Isa supaya mengizinkan orang sakit menyentuh hujung jubah-Nya. Dengan sentuhan itu sahaja pun mereka sembuh.		
40015001	40015001	Setelah itu beberapa orang Farisi dan guru Taurat dari Baitulmaqdis datang mendapatkan Isa lalu bertanya,		
40015002	40015002	‘Mengapa pengikut-Mu melanggar adat nenek moyang kita? Mereka tidak membasuh tangan sebelum makan!’		
40015003	40015003	Isa menjawab, ‘Mengapa kamu membelakangi perintah Allah demi mematuhi adat istiadatmu?		
40015004	40015004	Allah berfirman, “Hormatilah ibu bapamu” dan “Orang yang mencaci ibu bapanya mesti dihukum mati.”		
40015005	40015005	Sebaliknya kamu mengajar, “Jika seseorang berkata kepada ibu bapanya, ‘Apa yang patut kugunakan untuk menolong ayah dan ibu, telah kupersembahkan kepada Allah,’		
40015006	40015006	maka tidak perlulah orang itu menghormati ibu bapanya. Demikianlah kamu menyatakan Firman Allah tidak berlaku atas sebab adat istiadatmu.”		
40015007	40015007	Kamu munafik! Benarlah nubuat Nabi Yasyaya tentangmu:		
40015008	40015008	“Allah berfirman: Bangsa ini menghormati-Ku dengan kata-kata tetapi hati mereka jauh daripada-Ku.		
40015009	40015009	Sia-sialah mereka menyembah-Ku, sedangkan ajaran yang mereka ajarkan ialah peraturan manusia.” ’		
40015010	40015010	Kemudian Isa memanggil orang ramai itu lalu berkata kepada mereka, ‘Dengar dan fahamlah!		
40015011	40015011	Apa yang masuk ke mulut seseorang tidak menajiskannya, tetapi apa yang keluar dari mulutnya, itulah yang menajiskannya.’		
40015012	40015012	Selepas itu para pengikut Isa mendapatkan-Nya dan berkata, ‘Junjungan, tahukah Engkau bahawa orang Farisi tersinggung dengan kata-kata-Mu?’		
40015013	40015013	Isa menjawab, ‘Segala tanaman selain yang ditanam oleh Bapa-Ku di syurga akan dicabut.		
40015014	40015014	Jangan hiraukan orang Farisi. Mereka itu orang buta yang memimpin orang buta. Apabila orang buta memimpin orang buta, kedua-duanya masuk ke dalam parit.’		
40015015	40015015	Petrus berkata, ‘Terangkanlah maksud ibarat tadi kepada kami.’		
40015016	40015016	Isa berkata kepada para pengikut-Nya, ‘Kamu masih tidak faham.		
40015017	40015017	Tidakkah kamu mengerti? Apa yang masuk ke dalam mulut seseorang turun ke perut lalu keluar semula.		
40015018	40015018	Sebaliknya, apa yang keluar dari mulut datang dari hati, dan inilah yang menajiskan.		
40015019	40015019	Dari hati timbul fikiran jahat yang mendorong seseorang membunuh, berzina, berbuat cabul, mencuri, memberikan kesaksian palsu, dan memfitnah.		
40015020	40015020	Segala itulah yang menajiskan, bukan makan dengan tidak membasuh tangan mengikut adat.’		
40015021	40015021	Isa beredar dari situ, dan pergi ke kawasan berhampiran bandar Tirus dan Sidon.		
40015022	40015022	Seorang wanita Kanaan yang tinggal di situ datang mendapatkan Isa sambil berseru, ‘Wahai Tuan, Anak Daud! Kasihanilah aku! Anak perempuanku dirasuk roh iblis, dan menderita!’		
40015023	40015023	Isa diam tidak menjawab. Para pengikut-Nya memohon kepada-Nya, ‘Suruhlah wanita itu pergi. Dia mengikut kita meraung-raung.’		
40015024	40015024	Isa berkata kepada wanita itu, ‘Aku diutus khusus kepada orang Israel yang seperti domba sesat.’		
40015025	40015025	Wanita itu mendekati Isa dan menyembah-Nya sambil berkata, ‘Tuan, tolonglah aku.’		
40015026	40015026	Isa menjawab, ‘Tidaklah wajar mengambil makanan anak-anak dan mencampakkannya kepada anak-anak anjing.’		
40015027	40015027	‘Benar, Tuan,’ balas wanita itu, ‘tetapi anak-anak anjing pun makan sisa yang jatuh dari meja tuannya.’		
40015028	40015028	Oleh yang demikian Isa berkata kepadanya, ‘Kamu seorang wanita yang teguh iman. Apa yang kamu inginkan itu akan berlaku.’ Serta-merta anak wanita itu pulih.		
40015029	40015029	Isa beredar dari situ lalu berjalan menyusur pesisiran Laut Galilea. Setelah itu Dia mendaki sebuah bukit dan duduk di situ.		
40015030	40015030	Ramailah yang datang mendapatkan-Nya, membawa orang yang tempang, buta, lumpuh, bisu dan yang mengidap pelbagai penyakit. Isa menyembuhkan mereka.		
40015031	40015031	Orang ramai tercengang melihat yang bisu bercakap, yang cacat dipulihkan, yang tempang berjalan, dan yang buta melihat, lalu mereka memuji Tuhan orang Israel.		
40015032	40015032	Isa memanggil para pengikut-Nya lalu berkata, ‘Aku kasihan kepada orang ramai ini. Sudah tiga hari mereka bersama-Ku; sekarang mereka kehabisan makanan. Aku tidak mahu menyuruh mereka pulang dengan perut kosong, kalau-kalau pengsan nanti di tengah jalan.’		
40015033	40015033	Para pengikut-Nya berkata, ‘Di manakah dapat kami cari makanan yang cukup untuk orang seramai itu sedangkan kawasan ini terpencil?’		
40015034	40015034	Isa bertanya, ‘Berapa banyak roti yang ada padamu?’ ‘Tujuh buku,’ sahut mereka, ‘dan beberapa ekor ikan kecil.’		
40015035	40015035	Isa menyuruh orang ramai itu duduk di atas tanah.		
40015036	40015036	Dia mengambil tujuh buku roti dan ikan itu, mengucap syukur kepada Allah lalu membahagikan makanan itu dan menghulurkannya kepada para pengikut-Nya untuk diberikan kepada orang ramai.		
40015037	40015037	Setiap orang makan sehingga kenyang, malah lebihan makanan yang dikumpulkan oleh para pengikut-Nya tujuh bakul.		
40015038	40015038	Jumlah yang makan empat ribu orang lelaki; belum dikira wanita dan kanak-kanak.		
40015039	40015039	Setelah itu Isa menyuruh orang ramai itu pulang, lalu Dia berperahu ke daerah Magadan.		
40016001	40016001	Beberapa orang Farisi dan Saduki datang kepada Isa. Untuk menduga Isa, mereka meminta-Nya melakukan mukjizat sebagai bukti Dia datang daripada Allah.		
40016002	40016002	Isa menjawab, ‘Ketika matahari masuk, kamu berkata, “Cuaca baik, kerana langit merah.”		
40016003	40016003	Pada waktu pagi, kamu berkata, “Cuaca buruk nanti, kerana langit merah mengancam.” Munafik! Kamu dapat meramalkan cuaca dengan melihat alamat-alamat di langit, tetapi kamu tidak dapat memahami alamat-alamat zaman ini.		
40016004	40016004	Manusia zaman yang durjana dan derhaka ini ingin melihat alamat mukjizat. Tetapi satu alamat pun tidak akan ditunjukkannya kecuali alamat Nabi Yunus.’ Setelah berkata demikian, Isa pun pergi dari situ.		
40016005	40016005	Ketika para pengikut Isa berperahu ke seberang, mereka terlupa membawa roti.		
40016006	40016006	Isa berkata kepada mereka, ‘Berhati-hatilah dengan ragi orang Farisi dan Saduki.’		
40016007	40016007	Mereka mula berkata-kata sesama sendiri, ‘Dia berkata begitu kerana kita tidak membawa roti.’		
40016008	40016008	Isa tahu apa yang dikatakan oleh mereka. Dia berkata, ‘Mengapa kamu persoalkan hal tidak membawa roti? Tipis benar kepercayaanmu!		
40016009	40016009	Belum fahamkah kamu? Tidakkah kamu ingat bagaimana Aku membahagikan lima buku roti antara lima ribu orang? Berapa bakul lebihan makanan yang kamu kumpulkan?		
40016010	40016010	Bagaimana pula dengan tujuh buku roti yang Kubahagikan antara empat ribu orang? Berapa bakul lebihan makanan yang kamu kumpulkan?		
40016011	40016011	Mengapa kamu tidak mengerti bahawa Aku tidak bercakap tentang roti. Berhati-hatilah dengan ragi orang Farisi dan Saduki.’		
40016012	40016012	Barulah mereka faham bahawa maksud Isa bukannya ragi penaik roti tetapi ajaran orang Farisi dan Saduki.		
40016013	40016013	Isa pergi ke daerah berhampiran kota Kaisarea Filipi. Dia bertanya kepada para pengikut-Nya, ‘Menurut kata orang, siapakah Putera Insan ini?’		
40016014	40016014	Mereka menjawab, ‘Ada yang berkata Yahya Pengimad; ada yang berkata Ilyas; ada pula yang berkata Yeremia atau nabi lain.’		
40016015	40016015	Isa bertanya, ‘Menurut kamu, siapakah Aku ini?’		
40016016	40016016	Simon Petrus menjawab, ‘Junjungan, Engkau ialah al-Masih, Putera Allah Yang Hidup.’		
40016017	40016017	Isa berkata, ‘Berbahagialah engkau, Simon anak Yunus! Yang memberitahumu bukannya manusia tetapi Bapa-Ku di syurga.		
40016018	40016018	Oleh itu ketahuilah engkau Petrus, batu yang kukuh, dengan asas batu inilah akan Kubina jemaah-Ku. Maut pun tidak dapat merobohkannya.		
40016019	40016019	Aku akan memberikan kunci kerajaan syurga kepadamu. Apa yang kauikat di dunia akan diikat juga di syurga. Apa yang kauuraikan di dunia akan diuraikan juga di syurga.’		
40016020	40016020	Selepas itu Isa berpesan kepada para pengikut-Nya supaya jangan memberitahu sesiapa bahawa Dia al-Masih.		
40016021	40016021	Sejak itu, Isa mula berkata terus-terang kepada para pengikut-Nya bahawa Dia harus pergi ke Baitulmaqdis dan menanggung banyak penderitaan yang disebabkan oleh pemimpin masyarakat, ketua imam, dan guru Taurat. Dia akan dibunuh, tetapi pada hari ketiga akan dibangkitkan semula.		
40016022	40016022	Petrus menarik Isa ke tepi lalu menegur-Nya, ‘Junjungan, semoga Allah jauhi semua itu daripada-Mu! Semua itu tidak boleh berlaku kepada-Mu, Junjungan!’		
40016023	40016023	Isa berpaling sambil berkata kepada Petrus, ‘Pergilah dari sini, Iblis! Engkau menyakitkan hati-Ku kerana fikiranmu itu fikiran manusia, bukan fikiran Allah!’		
40016024	40016024	Kemudian Isa berkata kepada para pengikut-Nya, ‘Jika sesiapa ingin mengikut-Ku, lupakan kepentingan diri, pikul salib dan ikut Aku.		
40016025	40016025	Sesiapa yang mempertahankan hidupnya akan kehilangan hidup, dan sesiapa yang mengorbankan hidupnya kerana-Ku akan memperoleh hidup.		
40016026	40016026	Apalah gunanya jika seseorang memperolehi seluruh dunia tetapi kehilangan hidupnya? Apakah yang dapat diberinya sebagai ganti untuk hidup itu?		
40016027	40016027	Sudah hampir waktunya Putera Insan datang bersama para malaikat-Nya dengan kemuliaan Bapa-Nya. Pada masa itu Dia akan memberi balasan kepada setiap orang menurut perbuatannya.		
40016028	40016028	Sesungguhnya Aku berkata kepadamu, beberapa orang di sini tidak akan menemui maut sebelum melihat Putera Insan datang sebagai Raja.’		
40017001	40017001	Enam hari selepas itu, Isa membawa Petrus, Yakobus dan Yahya, saudara Yakobus, pergi bersunyi di atas sebuah gunung yang tinggi.		
40017002	40017002	Apabila mereka memandang Isa, mereka mendapati-Nya berubah: Wajah-Nya bersinar seperti matahari dan pakaian-Nya putih berkilau-kilauan.		
40017003	40017003	Mereka melihat pula Ilyas dan Musa berkata-kata dengan Isa.		
40017004	40017004	Petrus berkata kepada Isa, ‘Junjungan, sungguh baik bagi kita berada di sini. Kalau Junjungan mahu, biar kudirikan tiga buah khemah suci; satu untuk Junjungan, satu untuk Musa, dan satu lagi untuk Ilyas.’		
40017005	40017005	Sedang Petrus berkata-kata, segumpal awan yang bersinar-sinar meliputi mereka. Dari awan itu kedengaran suara berkata, ‘Inilah Putera-Ku yang Kukasihi dan dengan-Nya Aku berkenan. Dengarlah kata-Nya!’		
40017006	40017006	Mendengar suara itu, para pengikut Isa ketakutan lalu meniarap di tanah.		
40017007	40017007	Isa datang menyentuh mereka sambil berkata, ‘Bangunlah. Jangan takut.’		
40017008	40017008	Apabila mereka memandang keliling, tiada siapapun kelihatan kecuali Isa.		
40017009	40017009	Mereka turun dari atas gunung itu. Isa mengeluarkan perintah, ‘Jangan beritahu sesiapapun apa yang telah kamu lihat, selagi Putera Insan belum dibangkitkan daripada kematian.’		
40017010	40017010	Para pengikut Isa bertanya kepada-Nya, ‘Mengapakah guru Taurat berkata Ilyas mesti datang dulu?’		
40017011	40017011	Isa menjawab, ‘Memang benar Ilyas mesti datang dulu untuk menyediakan semuanya.		
40017012	40017012	Tetapi sesungguhnya Aku berkata kepadamu, Ilyas sudahpun datang tetapi orang tidak mengenalnya. Mereka berbuat sesuka hati kepadanya. Begitulah mereka akan lakukan kepada Putera Insan.’		
40017013	40017013	Ketika itu barulah para pengikut Isa faham bahawa yang dimaksudkan-Nya ialah Yahya Pengimad.		
40017014	40017014	Setelah Isa dan ketiga-tiga orang pengikut-Nya itu kembali kepada orang ramai, seorang lelaki datang berlutut di hadapan-Nya.		
40017015	40017015	Lelaki itu berkata, ‘Tuan, kasihanilah anakku! Dia mengidap sakit gila babi dan penyakitnya sungguh teruk. Seringkali dia terjatuh ke dalam air atau api.		
40017016	40017016	Aku sudahpun membawanya kepada pengikut-pengikut-Mu, tetapi mereka tidak dapat menyembuhkannya.’		
40017017	40017017	Isa menjawab, ‘Hai angkatan yang tidak percaya dan sesat ini. Berapa lama lagikah Aku mesti ada bersamamu? Berapa lama lagikah Aku mesti bersabar denganmu? Bawa anak itu ke sini!’		
40017018	40017018	Isa mengherdik roh iblis itu. Roh iblis itu pun keluar dari anak itu lalu dia sembuh serta-merta.		
40017019	40017019	Para pengikut Isa mendapatkan-Nya dan bertanya ketika tiada orang lain di situ, ‘Mengapakah kami tidak dapat menghalau roh iblis itu?’		
40017020	40017020	Isa menjawab, ‘Kerana kamu tidak beriman. Sekiranya kamu mempunyai iman sebesar biji sawi, kamu dapat berkata kepada bukit, “Beralihlah ke situ!” maka bukit itu akan beralih. Kamu dapat melakukan apa saja.		
40017021	40017021	Jenis ini hanya dapat dihalau dengan berdoa dan berpuasa.’		
40017022	40017022	Ketika semua pengikut Isa berhimpun di Galilea, Isa berkata kepada mereka, ‘Putera Insan akan diserahkan kepada manusia.		
40017023	40017023	Mereka akan membunuh-Nya, tetapi Dia akan dibangkitkan semula pada hari ketiga.’ Mendengar kata-kata itu, para pengikut Isa berdukacita.		
40017024	40017024	Apabila Isa dan para pengikut-Nya sampai di Kapernaum, pemungut-pemungut cukai rumah ibadat datang kepada Petrus lalu bertanya, ‘Adakah gurumu membayar cukai rumah ibadat?’		
40017025	40017025	Petrus menjawab, ‘Tentu sekali.’ Sebaik-baik Petrus masuk ke rumah, sebelum dia dapat berkata apa-apa, Isa bertanya, ‘Simon, bagaimana pandanganmu, daripada siapakah raja-raja dunia ini memungut cukai, daripada anak-anak mereka atau orang lain?’		
40017026	40017026	‘Orang lain,’ jawab Petrus. ‘Kalau begitu,’ kata Isa, ‘anak-anak tidak perlu membayar.		
40017027	40017027	Tetapi usahlah kita singgung perasaan orang. Pergilah memancing di laut. Ambillah ikan pertama yang kautangkap, dan bukalah mulutnya. Engkau akan mendapati sekeping duit syiling sebesar empat dirham. Ambillah duit itu dan berikan kepada mereka, untuk-Ku dan untukmu.’		
40018001	40018001	Pada ketika itu para pengikut Isa datang bertanya kepada-Nya, ‘Siapakah yang dianggap terbesar antara orang di dalam kerajaan syurga nanti?’		
40018002	40018002	Isa memanggil seorang kanak-kanak, disuruh-Nya berdiri di hadapan mereka semua.		
40018003	40018003	Isa pun berkata: ‘Ketahuilah! Kecuali kamu bersikap seperti kanak-kanak, kamu tidak akan memasuki kerajaan syurga.		
40018004	40018004	Oleh itu, orang yang dianggap terbesar dalam kerajaan syurga ialah yang merendah diri dan bersikap seperti kanak-kanak.		
40018005	40018005	‘Sesiapa yang meraikan kanak-kanak begini kerana Aku, ertinya dia meraikan Aku.		
40018006	40018006	Sesiapa yang menyebabkan seorang pengikut-Ku yang kecil ini melakukan dosa, lebih baiklah jika batu kisaran diikatkan ke lehernya dan dia ditenggelamkan dalam laut yang dalam.		
40018007	40018007	‘Malanglah dunia yang penuh dengan perkara-perkara yang menyebabkan orang berdosa! Memang dosa tetap berlaku, tetapi malanglah orang yang menyebabkannya!		
40018008	40018008	Sekiranya tangan atau kakimu menyebabkan kamu berdosa, potong dan buanglah tangan atau kaki itu. Lebih baik kamu kehilangan sebelah tangan atau kaki tetapi menikmati hidup kekal, daripada kamu mempunyai dua tangan dan dua kaki tetapi dihumbankan ke dalam api neraka.		
40018009	40018009	Sekiranya matamu menyebabkan kamu berdosa, cungkil dan buanglah mata itu. Lebih baik kamu kehilangan sebelah mata tetapi menikmati hidup kekal, daripada kamu memiliki dua mata tetapi dilontarkan ke dalam api neraka.		
40018010	40018010	‘Hati-hatilah, jangan hinakan seorang daripada pengikut-Ku yang kecil ini. Ketahuilah, malaikat-malaikat mereka sentiasa berada di hadirat Bapa-Ku di syurga.		
40018011	40018011	Putera Insan datang untuk menyelamatkan orang yang sesat.		
40018012	40018012	‘Bagaimana pandanganmu? Jika seseorang mempunyai seratus ekor domba dan seekor daripadanya sesat, apa yang akan dilakukannya? Tentulah dia meninggalkan sembilan puluh sembilan ekor domba yang sedang merumput di bukit dan pergi mencari domba yang sesat itu.		
40018013	40018013	Sesungguhnya, apabila dia menjumpainya, domba yang seekor itu lebih menggembirakannya daripada sembilan puluh sembilan ekor yang lain itu.		
40018014	40018014	Demikianlah juga Bapamu yang di syurga, tidak mahu seorang pun pengikut-Ku yang kecil ini sesat.		
40018015	40018015	‘Jika saudaramu berdosa terhadapmu, pergilah mendapatkannya dan tunjukkan kesalahannya. Lakukan diam-diam, antara kamu berdua sahaja. Sekiranya dia mahu mendengar katamu, ertinya kamu berjaya mendapat kembali saudaramu.		
40018016	40018016	Jika tidak, bawalah seorang dua bersamamu; kerana telah tersurat, “Setiap tuduhan harus disokong dengan kesaksian dua atau tiga orang saksi.”		
40018017	40018017	Sekiranya dia enggan menerima nasihat mereka, maklumkan hal itu kepada jemaah. Jika nasihat jemaah pun tidak diterimanya, anggaplah dia seperti orang yang tidak mengenal Allah atau pemungut cukai.		
40018018	40018018	‘Sesungguhnya, apa yang kamu ikat di dunia akan diikat di syurga, dan apa yang kamu uraikan di dunia akan diuraikan juga di syurga.		
40018019	40018019	‘Ketahuilah juga, setiap kali dua orang daripadamu di dunia ini bersetuju untuk memohon sesuatu daripada-Ku, permohonan itu akan dikabulkan oleh Bapa-Ku di syurga;		
40018020	40018020	kerana apabila dua atau tiga orang berhimpun kerana-Ku, Aku ada di situ bersama mereka.’		
40018021	40018021	Petrus datang mendapatkan Isa lalu bertanya, ‘Junjungan, jika saudaraku berdosa terhadapku, berapa kalikah harus kuampuni dia? Sehingga tujuh kali?’		
40018022	40018022	Isa menjawab, ‘Bukan tujuh kali. Tujuh puluh kali tujuh kali.’		
40018023	40018023	‘Kerana kerajaan syurga seperti berikut: Seorang raja hendak menyelesaikan kira-kira dengan para hambanya.		
40018024	40018024	Salah seorang hambanya yang berhutang sebanyak lima puluh juta keping wang perak dibawa mengadapnya.		
40018025	40018025	Hamba itu tidak dapat menjelaskan hutangnya. Oleh itu, raja memerintahkan supaya hamba itu dijual bersama anak isteri dan harta bendanya untuk membayar hutang itu.		
40018026	40018026	‘Hamba itu menyembah dan merayu, “Bersabarlah denganku. Aku akan menjelaskan hutang itu.”		
40018027	40018027	Raja itu berasa kasihan kepadanya lalu menghapuskan segala hutangnya dan membebaskannya.		
40018028	40018028	‘Tetapi ketika hamba itu keluar, dia menemui seorang hamba lain yang berhutang seratus keping wang perak kepadanya. Dia menangkap dan hendak mencekik rakannya itu sambil berkata, “Bayar semua hutangmu.”		
40018029	40018029	‘Rakannya itu menyembah dan merayu, “Bersabarlah denganku. Aku akan menjelaskan hutangku.”		
40018030	40018030	‘Tetapi hamba itu tidak mempedulikan rayuan rakannya. Malah dia memerintahkan supaya rakannya dipenjarakan sehingga menjelaskan hutangnya.		
40018031	40018031	Hamba-hamba lain dukacita melihatnya lalu mengadukan hal itu kepada raja.		
40018032	40018032	‘Raja pun memanggil hamba yang tidak berhati perut itu lalu berkata, “Sungguh kejam perbuatanmu! Aku telah menghapuskan segala hutangmu kerana kamu merayu supaya aku mengampunimu.		
40018033	40018033	Bukankah sepatutnya kamu mengasihani rakanmu sebagaimana aku mengasihanimu?”		
40018034	40018034	Dengan murkanya raja menitahkan supaya hamba yang tidak berperikemanusiaan itu dipenjarakan dan dihukum sehingga semua hutangnya dibayar.		
40018035	40018035	‘Begitulah Bapa-Ku yang di syurga akan memperlakukan setiap orang daripadamu yang tidak mengampuni saudaranya dengan ikhlas.’		
40019001	40019001	Selepas Isa selesai berkata tentang hal-hal itu, Dia beredar dari Galilea pergi ke Yudea di seberang Sungai Yordan.		
40019002	40019002	Ramai orang mengikut-Nya dan Dia menyembuhkan orang sakit di situ.		
40019003	40019003	Beberapa orang Farisi datang untuk menduga Isa. Mereka bertanya, ‘Adakah Taurat kita membenarkan seorang lelaki menceraikan isterinya dengan apa sebab jua?’		
40019004	40019004	Isa menjawab, ‘Tidakkah kamu baca ayat Kitab Suci yang menyatakan betapa pada mulanya Allah menjadikan lelaki dan perempuan?		
40019005	40019005	Setelah itu Allah berfirman, “Itulah maka seorang lelaki meninggalkan ibu bapanya dan bersatu dengan isterinya lalu mereka berdua menjadi satu.”		
40019006	40019006	Maka mereka bukan lagi dua tetapi satu. Apa yang telah disatukan oleh Allah janganlah manusia pisahkan.’		
40019007	40019007	Kata orang Farisi itu, ‘Kalau begitu, mengapakah Musa memberikan hukum membenarkan seseorang lelaki menceraikan isterinya dengan menulis surat cerai?’		
40019008	40019008	Isa menjawab, ‘Musa membenarkan kamu menceraikan isteri kerana kamu terlalu sukar diajar. Tetapi pada mulanya bukanlah begitu.		
40019009	40019009	Sesungguhnya jika seseorang lelaki menceraikan isterinya, kecuali kerana isterinya melakukan pencabulan, dan lelaki itu berkahwin pula dengan perempuan lain, dia berzina.’		
40019010	40019010	Para pengikut Isa berkata, ‘Kalau begitulah hidup suami isteri, lebih baiklah tidak berkahwin langsung.’		
40019011	40019011	Isa menjawab, ‘Tidak semua orang dapat menerima ajaran ini, hanya mereka yang dikurniai keupayaan untuk menerimanya.		
40019012	40019012	Ada beberapa sebabnya seseorang itu tidak berkahwin. Ada yang dilahirkan begitu, ada yang dibuat orang begitu, dan ada pula yang membuat dirinya begitu untuk mengabdikan diri kepada Allah. Biarlah ajaran ini diterima oleh yang mampu menerimanya.’		
40019013	40019013	Beberapa orang membawa kanak-kanak supaya diberkati oleh Isa dengan meletakkan tangan-Nya ke atas mereka serta mendoakan mereka. Tetapi para pengikut Isa memarahi orang yang membawa kanak-kanak itu.		
40019014	40019014	Isa berkata kepada para pengikut-Nya, ‘Biarlah kanak-kanak itu datang kepada-Ku, jangan larang mereka, kerana orang seperti inilah yang masuk ke dalam kerajaan syurga.’		
40019015	40019015	Isa meletakkan tangan-Nya ke atas kanak-kanak itu dan memberkati mereka. Kemudian Dia beredar dari situ.		
40019016	40019016	Pada suatu hari seorang pemuda datang berjumpa Isa lalu bertanya, ‘Tuan Guru, apakah perbuatan baik yang harus aku lakukan untuk mendapat kehidupan kekal?’		
40019017	40019017	Isa menjawab, ‘Mengapa kamu bertanya kepada-Ku apa yang baik? Hanya ada Satu yang baik. Sekiranya kamu ingin masuk ke dalam hidup, patuhilah hukum-Nya.’		
40019018	40019018	Pemuda itu bertanya, ‘Hukum yang mana?’ Isa menjawab, ‘ “Jangan membunuh; jangan berzina; jangan mencuri; jangan berikan kesaksian palsu;		
40019019	40019019	hormati ibu bapamu; kasihi sesama manusia sebagaimana kamu mengasihi diri sendiri.” ’		
40019020	40019020	‘Semua hukum ini telah kupatuhi,’ kata pemuda itu. ‘Adakah lagi yang harus kulakukan?’		
40019021	40019021	Isa menjawab, ‘Jika kamu ingin menjadi sempurna, jualkanlah segala harta bendamu dan sedekahkan wang itu kepada orang miskin. Kamu akan mendapat harta di syurga. Setelah itu, ikutlah Aku.’		
40019022	40019022	Apabila mendengar jawapan Isa, pemuda itu beredar dari situ dengan dukacita, kerana dia seorang yang kaya-raya.		
40019023	40019023	Isa pun berkata kepada para pengikut-Nya, ‘Sesungguhnya, sukar sekali bagi orang kaya memasuki kerajaan syurga.		
40019024	40019024	Aku berkata kepadamu, lebih mudah bagi seekor unta memasuki lubang jarum daripada seorang kaya memasuki kerajaan Allah.’		
